year,month,day,hour,doy,nee,nee_gf,gpp,gpp_gf,sif
2020,3,11,23.25,71,0.73006,0.73006,-0.312075,-0.312075,
2020,3,12,0.25,72,-0.70243,-0.70243,1.09747,1.09747,
2020,3,12,1.25,72,0.66612,0.66612,-0.290705,-0.290705,
2020,3,12,2.25,72,-0.2478515,-0.2478515,0.60651,0.60651,
2020,3,12,3.25,72,0.685065,0.685065,-0.34066,-0.34066,
2020,3,12,4.25,72,0.977515,0.977515,-0.64345,-0.64345,
2020,3,12,5.25,72,0.508085,0.508085,-0.201395,-0.201395,
2020,3,12,6.25,72,0.593285,0.593285,-0.3181105,-0.3181105,
2020,3,12,7.25,72,-0.54113,-0.54113,0.80989,0.80989,
2020,3,12,8.25,72,-0.2118045,-0.2118045,0.48482,0.48482,
2020,3,12,9.25,72,0.31732,0.31732,-0.0394475,-0.0394475,0.014497176
2020,3,12,10.25,72,0.63166,0.63166,-0.3537215,-0.3537215,0.023634737
2020,3,12,11.25,72,0.55883,0.55883,-0.25912,-0.25912,0.042061531
2020,3,12,12.25,72,0.73191,0.73191,-0.42272,-0.42272,0.093324345
2020,3,12,13.25,72,0.526475,0.526475,-0.209775,-0.209775,0.090339472
2020,3,12,14.25,72,1.012865,1.012865,-0.689625,-0.689625,0.03622567
2020,3,12,15.25,72,0.369235,0.369235,-0.04773,-0.04773,0.063406092
2020,3,12,16.25,72,0.60691,0.60691,-0.30597,-0.30597,0.057364438
2020,3,12,17.25,72,0.352505,0.352505,-0.0695985,-0.0695985,0.018570339
2020,3,12,18.25,72,0.151055,0.151055,0.095105,0.095105,0.017364858
2020,3,12,19.25,72,0.158635,0.158635,0.05585,0.05585,
2020,3,12,20.25,72,0.779,0.779,-0.5824345,-0.5824345,
2020,3,12,21.25,72,-0.29835,-0.29835,0.486045,0.486045,
2020,3,12,22.25,72,0.577925,0.577925,-0.39506,-0.39506,
2020,3,12,23.25,72,0.694095,0.694095,-0.51271,-0.51271,
2020,3,13,0.25,73,0.642565,0.642565,-0.466455,-0.466455,
2020,3,13,1.25,73,0.245035,0.245035,-0.0842285,-0.0842285,
2020,3,13,2.25,73,0.61995,0.61995,-0.47902,-0.47902,
2020,3,13,3.25,73,-0.082305,-0.082305,0.208385,0.208385,
2020,3,13,4.25,73,0.59949,0.59949,-0.485485,-0.485485,
2020,3,13,5.25,73,0.61442,0.61442,-0.51497,-0.51497,
2020,3,13,6.25,73,0.251415,0.251415,-0.169818,-0.169818,
2020,3,13,7.25,73,0.0626755,0.0626755,0.004985,0.004985,
2020,3,13,8.25,73,0.65566,0.65566,-0.586465,-0.586465,
2020,3,13,9.25,73,0.141398,0.141398,-0.0655235,-0.0655235,0.045025763
2020,3,13,10.25,73,-0.770795,-0.770795,0.87493,0.87493,0.043183643
2020,3,13,11.25,73,-0.19947,-0.19947,0.32923,0.32923,0.057724485
2020,3,13,12.25,73,0.2076435,0.2076435,-0.0516345,-0.0516345,0.061271948
2020,3,13,13.25,73,0.86628,0.86628,-0.68114,-0.68114,0.09155261
2020,3,13,14.25,73,0.89634,0.89634,-0.68808,-0.68808,0.070703734
2020,3,13,15.25,73,0.562125,0.562125,-0.34716,-0.34716,0.055272251
2020,3,13,16.25,73,0.39122,0.39122,-0.167585,-0.167585,0.048821815
2020,3,13,17.25,73,0.393975,0.393975,-0.168735,-0.168735,0.049426482
2020,3,13,18.25,73,0.254715,0.254715,-0.0451195,-0.0451195,0.017019794
2020,3,13,19.25,73,,0.29914,,-0.122,
2020,3,13,20.25,73,0.28426,0.25533,-0.13308,-0.108458,
2020,3,13,21.25,73,,0.20421,,-0.077104,
2020,3,13,22.25,73,,0.190945,,-0.08182,
2020,3,13,23.25,73,0.28188,0.23664,-0.17492,-0.1297055,
2020,3,14,0.25,74,0.27925,0.27925,-0.175695,-0.175695,
2020,3,14,1.25,74,0.275925,0.275925,-0.175125,-0.175125,
2020,3,14,2.25,74,0.27336,0.22484,-0.17045,-0.1251495,
2020,3,14,3.25,74,,0.18151,,-0.0802825,
2020,3,14,4.25,74,,0.1914,,-0.082867,
2020,3,14,5.25,74,,0.1914,,-0.0797875,
2020,3,14,6.25,74,,0.18386,,-0.079142,
2020,3,14,7.25,74,0.12355,0.15237,-0.021265,-0.048425,
2020,3,14,8.25,74,0.73377,0.73377,-0.618225,-0.618225,
2020,3,14,9.25,74,-0.0532675,-0.0532675,0.23551,0.23551,0.014584844
2020,3,14,10.25,74,0.220915,0.220915,0.01541615,0.01541615,0.045386872
2020,3,14,11.25,74,0.218495,0.218495,0.048314,0.048314,0.07228998
2020,3,14,12.25,74,0.689635,0.689635,-0.397495,-0.397495,0.046043261
2020,3,14,13.25,74,-0.984015,-0.984015,1.29545,1.29545,0.043082711
2020,3,14,14.25,74,-0.50701,-0.50701,0.834505,0.834505,0.03889635
2020,3,14,15.25,74,0.299625,0.299625,0.0394625,0.0394625,0.035241227
2020,3,14,16.25,74,0.21507,0.21507,0.132785,0.132785,0.041713747
2020,3,14,17.25,74,0.165325,0.165325,0.179085,0.179085,0.019610979
2020,3,14,18.25,74,0.19066,0.19066,0.139985,0.139985,0.023740185
2020,3,14,19.25,74,,0.31396,,-0.0093035,
2020,3,14,20.25,74,,0.310735,,-0.02276505,
2020,3,14,21.25,74,,0.31638,,-0.0493345,
2020,3,14,22.25,74,,0.303005,,-0.049336,
2020,3,14,23.25,74,,0.34248,,-0.0931265,
2020,3,15,0.25,75,,0.31777,,-0.063873,
2020,3,15,1.25,75,,0.34408,,-0.10376,
2020,3,15,2.25,75,,0.34316,,-0.10985,
2020,3,15,3.25,75,,0.353535,,-0.124095,
2020,3,15,4.25,75,,0.353535,,-0.12312,
2020,3,15,5.25,75,,0.344845,,-0.109755,
2020,3,15,6.25,75,,0.34833,,-0.10516,
2020,3,15,7.25,75,0.0023068,0.1703934,0.25145,0.080435,
2020,3,15,8.25,75,0.0674855,0.0674855,0.212335,0.212335,0.064491341
2020,3,15,9.25,75,0.17234,0.17234,0.13649,0.13649,0.009322154
2020,3,15,10.25,75,0.015207,0.015207,0.343775,0.343775,0.036917709
2020,3,15,11.25,75,0.56249,0.56249,-0.154975,-0.154975,0.097134789
2020,3,15,12.25,75,-0.0814065,-0.0814065,0.51262,0.51262,0.039543268
2020,3,15,13.25,75,0.60098,0.60098,-0.1476425,-0.1476425,0.045587431
2020,3,15,14.25,75,0.13176,0.13176,0.3588085,0.3588085,0.045225769
2020,3,15,15.25,75,-0.597305,-0.597305,1.10771,1.10771,0.038638205
2020,3,15,16.25,75,-0.776525,-0.776525,1.29665,1.29665,0.056253495
2020,3,15,17.25,75,0.195965,0.195965,0.31611,0.31611,0.032008767
2020,3,15,18.25,75,0.32306,0.32306,0.16544,0.16544,0.05354984
2020,3,15,19.25,75,0.60652,0.60652,-0.14725,-0.14725,
2020,3,15,20.25,75,0.303235,0.303235,0.1057245,0.1057245,
2020,3,15,21.25,75,0.50475,0.50475,-0.1356055,-0.1356055,
2020,3,15,22.25,75,0.245535,0.245535,0.095834753,0.095834753,
2020,3,15,23.25,75,0.509081,0.509081,-0.181205,-0.181205,
2020,3,16,0.25,76,0.291335,0.291335,0.021925,0.021925,
2020,3,16,1.25,76,0.2058,0.2058,0.10703,0.10703,
2020,3,16,2.25,76,0.601615,0.601615,-0.31372,-0.31372,
2020,3,16,3.25,76,0.678255,0.678255,-0.390775,-0.390775,
2020,3,16,4.25,76,0.632845,0.632845,-0.379365,-0.379365,
2020,3,16,5.25,76,0.27547,0.27547,-0.03731695,-0.03731695,
2020,3,16,6.25,76,0.247275,0.247275,-0.0102675,-0.0102675,
2020,3,16,7.25,76,0.31379,0.31379,-0.103389,-0.103389,
2020,3,16,8.25,76,0.59701,0.59701,-0.31418,-0.31418,0.014295874
2020,3,16,9.25,76,0.1315225,0.1315225,0.2634395,0.2634395,0.02993397
2020,3,16,10.25,76,1.52285,1.52285,-0.97415,-0.97415,0.056191328
2020,3,16,11.25,76,0.95133,0.95133,-0.316572,-0.316572,0.042473264
2020,3,16,12.25,76,0.65699,0.65699,0.012065,0.012065,0.033750969
2020,3,16,13.25,76,-0.06966,-0.06966,0.749092,0.749092,0.054004741
2020,3,16,14.25,76,0.1267975,0.1267975,0.572505,0.572505,0.05991104
2020,3,16,15.25,76,0.280485,0.280485,0.37018,0.37018,0.040822969
2020,3,16,16.25,76,0.5433,0.5433,0.079619,0.079619,0.045622238
2020,3,16,17.25,76,0.414865,0.414865,0.194335,0.194335,0.066381134
2020,3,16,18.25,76,0.467315,0.467315,0.0938175,0.0938175,-0.003919988
2020,3,16,19.25,76,0.564425,0.564425,-0.0689865,-0.0689865,
2020,3,16,20.25,76,0.277895,0.277895,0.1719275,0.1719275,
2020,3,16,21.25,76,0.21265,0.21265,0.20578,0.20578,
2020,3,16,22.25,76,0.29655,0.29655,0.086114,0.086114,
2020,3,16,23.25,76,,0.35205,,-0.00646655,
2020,3,17,0.25,77,,0.34541,,-0.0404625,
2020,3,17,1.25,77,,0.310515,,-0.0181341,
2020,3,17,2.25,77,,0.32783,,-0.0391805,
2020,3,17,3.25,77,,0.30237,,-0.0331545,
2020,3,17,4.25,77,,0.30237,,-0.036438,
2020,3,17,5.25,77,,0.33983,,-0.0856235,
2020,3,17,6.25,77,,0.34408,,-0.1002075,
2020,3,17,7.25,77,1.5341,0.946735,-1.3157,-0.7262,
2020,3,17,8.25,77,0.565285,0.565285,-0.33399,-0.33399,0.035727535
2020,3,17,9.25,77,0.40897,0.40897,-0.158525,-0.158525,0.0449521
2020,3,17,10.25,77,0.232735,0.232735,0.031918,0.031918,0.05659653
2020,3,17,11.25,77,0.0260815,0.0260815,0.25597,0.25597,0.075299427
2020,3,17,12.25,77,-0.28166,-0.28166,0.58663,0.58663,0.074599925
2020,3,17,13.25,77,-0.86448,-0.86448,1.18695,1.18695,0.068304484
2020,3,17,14.25,77,-0.556485,-0.556485,0.904715,0.904715,0.070190885
2020,3,17,15.25,77,-0.21418,-0.21418,0.554205,0.554205,0.070010317
2020,3,17,16.25,77,-0.1064115,-0.1064115,0.45091,0.45091,0.052585275
2020,3,17,17.25,77,0.17151,0.17151,0.17668,0.17668,0.029725819
2020,3,17,18.25,77,-0.058855,-0.058855,0.372944,0.372944,0.026748772
2020,3,17,19.25,77,0.34757,0.34757,-0.08775,-0.08775,
2020,3,17,20.25,77,,0.341125,,-0.127745,
2020,3,17,21.25,77,,0.38245,,-0.198625,
2020,3,17,22.25,77,,0.35052,,-0.182815,
2020,3,17,23.25,77,,0.331025,,-0.171135,
2020,3,18,0.25,78,,0.34274,,-0.18076,
2020,3,18,1.25,78,,0.35655,,-0.2007,
2020,3,18,2.25,78,,0.328005,,-0.18178,
2020,3,18,3.25,78,,0.377955,,-0.23061,
2020,3,18,4.25,78,,0.340885,,-0.19774,
2020,3,18,5.25,78,,0.31958,,-0.182795,
2020,3,18,6.25,78,,0.31489,,-0.186255,
2020,3,18,7.25,78,1.15E-05,1.15E-05,0.126547,0.126547,
2020,3,18,8.25,78,0.605885,0.605885,-0.4506765,-0.4506765,-0.010596297
2020,3,18,9.25,78,0.531765,0.531765,-0.32396,-0.32396,0.035113555
2020,3,18,10.25,78,-0.66029,-0.66029,0.912075,0.912075,0.063965113
2020,3,18,11.25,78,-1.42638,-1.42638,1.72621,1.72621,0.075247372
2020,3,18,12.25,78,-0.77386,-0.77386,1.110045,1.110045,0.056154411
2020,3,18,13.25,78,0.426965,0.426965,-0.0682455,-0.0682455,0.060162213
2020,3,18,14.25,78,-0.6652,-0.6652,1.060845,1.060845,0.05644821
2020,3,18,15.25,78,-0.97912,-0.97912,1.39855,1.39855,0.054170958
2020,3,18,16.25,78,-0.75697,-0.75697,1.18799,1.18799,0.06355272
2020,3,18,17.25,78,-0.0713995,-0.0713995,0.499755,0.499755,0.036413166
2020,3,18,18.25,78,0.1567605,0.1567605,0.248695,0.248695,0.017877539
2020,3,18,19.25,78,0.05841,0.22954,0.28559,0.108852,
2020,3,18,20.25,78,,0.412185,,-0.084163,
2020,3,18,21.25,78,,0.37339,,-0.0715865,
2020,3,18,22.25,78,,0.34625,,-0.0740615,
2020,3,18,23.25,78,,0.326885,,-0.058743,
2020,3,19,0.25,79,,0.34203,,-0.087084,
2020,3,19,1.25,79,,0.31853,,-0.0746155,
2020,3,19,2.25,79,,0.305825,,-0.082713,
2020,3,19,3.25,79,,0.331655,,-0.1112925,
2020,3,19,4.25,79,,0.313245,,-0.093461,
2020,3,19,5.25,79,,0.315755,,-0.0935785,
2020,3,19,6.25,79,0.050677,0.050677,0.156965,0.156965,
2020,3,19,7.25,79,0.083935,0.083935,0.1054405,0.1054405,
2020,3,19,8.25,79,0.183765,0.183765,0.022945,0.022945,0.023811314
2020,3,19,9.25,79,0.0688185,0.0688185,0.18814,0.18814,0.066520232
2020,3,19,10.25,79,0.0625975,0.0625975,0.22388,0.22388,0.057415601
2020,3,19,11.25,79,-0.706825,-0.706825,1.01676,1.01676,0.09421404
2020,3,19,12.25,79,-2.11905,-2.11905,2.4482,2.4482,0.092011467
2020,3,19,13.25,79,-0.7677355,-0.7677355,1.123665,1.123665,0.091769452
2020,3,19,14.25,79,1.6184,1.6184,-1.23105,-1.23105,0.068742051
2020,3,19,15.25,79,2.21855,2.21855,-1.823,-1.823,0.063999366
2020,3,19,16.25,79,1.5624,1.5624,-1.16505,-1.16505,0.066837922
2020,3,19,17.25,79,0.944675,0.944675,-0.5384045,-0.5384045,0.048935206
2020,3,19,18.25,79,0.0785605,0.0785605,0.3143,0.3143,0.00075703
2020,3,19,19.25,79,,0.354915,,0.006207,
2020,3,19,20.25,79,,0.40453,,-0.070482,
2020,3,19,21.25,79,,0.42159,,-0.10881,
2020,3,19,22.25,79,,0.432875,,-0.147675,
2020,3,19,23.25,79,,0.407435,,-0.150685,
2020,3,20,0.25,80,,0.406485,,-0.16645,
2020,3,20,1.25,80,,0.402325,,-0.16217,
2020,3,20,2.25,80,,0.34965,,-0.13562,
2020,3,20,3.25,80,,0.345985,,-0.148465,
2020,3,20,4.25,80,,0.346115,,-0.1775,
2020,3,20,5.25,80,,0.33357,,-0.157935,
2020,3,20,6.25,80,,0.34995,,-0.17189,
2020,3,20,7.25,80,0.087414,0.087414,0.0740895,0.0740895,
2020,3,20,8.25,80,0.10615819,0.10615819,0.0573695,0.0573695,0.010306183
2020,3,20,9.25,80,-0.648253,-0.648253,0.882135,0.882135,0.040084031
2020,3,20,10.25,80,-1.48945,-1.48945,1.7741,1.7741,0.040379365
2020,3,20,11.25,80,-1.5001315,-1.5001315,1.80705,1.80705,0.077135452
2020,3,20,12.25,80,0.35579,0.35579,0.0141,0.0141,0.083270847
2020,3,20,13.25,80,0.23631,0.23631,0.16865,0.16865,0.07980098
2020,3,20,14.25,80,0.558085,0.558085,-0.136105,-0.136105,0.063382108
2020,3,20,15.25,80,0.437015,0.437015,-0.01414805,-0.01414805,0.056326563
2020,3,20,16.25,80,0.42168,0.42168,-0.00421785,-0.00421785,0.049243815
2020,3,20,17.25,80,0.376925,0.376925,0.0316582,0.0316582,0.054898898
2020,3,20,18.25,80,0.376365,0.376365,-0.00179,-0.00179,0.015440696
2020,3,20,19.25,80,,0.317045,,0.017195,
2020,3,20,20.25,80,,0.399765,,-0.102324,
2020,3,20,21.25,80,,0.442555,,-0.184235,
2020,3,20,22.25,80,,0.420675,,-0.19089,
2020,3,20,23.25,80,,0.405425,,-0.19021,
2020,3,21,0.25,81,,0.388245,,-0.182835,
2020,3,21,1.25,81,,0.34644,,-0.15721,
2020,3,21,2.25,81,,0.33826,,-0.17392,
2020,3,21,3.25,81,,0.33594,,-0.175275,
2020,3,21,4.25,81,,0.339625,,-0.188025,
2020,3,21,5.25,81,,0.348835,,-0.201505,
2020,3,21,6.25,81,,0.33545,,-0.18277,
2020,3,21,7.25,81,0.4741945,0.4741945,-0.336221,-0.336221,
2020,3,21,8.25,81,0.78203,0.78203,-0.63785,-0.63785,0.041225155
2020,3,21,9.25,81,0.290455,0.290455,-0.062435,-0.062435,0.03590519
2020,3,21,10.25,81,-0.101597,-0.101597,0.40426,0.40426,0.038631558
2020,3,21,11.25,81,0.180025,0.180025,0.1764,0.1764,0.072882112
2020,3,21,12.25,81,0.783485,0.783485,-0.37933,-0.37933,0.076682096
2020,3,21,13.25,81,0.39177,0.39177,0.02841,0.02841,0.078422508
2020,3,21,14.25,81,0.91392,0.91392,-0.50618,-0.50618,0.034336066
2020,3,21,15.25,81,0.611845,0.611845,-0.205655,-0.205655,0.058702111
2020,3,21,16.25,81,0.37709,0.37709,0.028927,0.028927,0.037965214
2020,3,21,17.25,81,1.23641,1.23641,-0.83948825,-0.83948825,0.022611279
2020,3,21,18.25,81,-0.076746,-0.076746,0.444835,0.444835,0.026312597
2020,3,21,19.25,81,0.0953575,0.0953575,0.229205,0.229205,
2020,3,21,20.25,81,0.43065,0.43065,-0.129127,-0.129127,
2020,3,21,21.25,81,0.23623,0.23623,0.0421705,0.0421705,
2020,3,21,22.25,81,0.274505,0.274505,-0.0148945,-0.0148945,
2020,3,21,23.25,81,,0.41679,,-0.17405,
2020,3,22,0.25,82,,0.409885,,-0.172165,
2020,3,22,1.25,82,0.25114,0.325305,-0.0066755,-0.07991775,
2020,3,22,2.25,82,0.24969,0.32798,-0.0070004,-0.0875502,
2020,3,22,3.25,82,,0.320065,,-0.046431,
2020,3,22,4.25,82,0.285165,0.285165,0.0122145,0.0122145,
2020,3,22,5.25,82,0.219485,0.219485,0.0751935,0.0751935,
2020,3,22,6.25,82,0.081625,0.081625,0.188485,0.188485,
2020,3,22,7.25,82,0.046759,0.046759,0.218645,0.218645,
2020,3,22,8.25,82,0.45778,0.45778,-0.156639,-0.156639,0.032694415
2020,3,22,9.25,82,0.56686,0.56686,-0.21007,-0.21007,0.02804328
2020,3,22,10.25,82,0.760195,0.760195,-0.35431,-0.35431,0.040982151
2020,3,22,11.25,82,-0.400175,-0.400175,0.811735,0.811735,0.048138444
2020,3,22,12.25,82,0.394515,0.394515,0.02392,0.02392,0.037987555
2020,3,22,13.25,82,0.436065,0.436065,-0.005682,-0.005682,0.042038099
2020,3,22,14.25,82,0.39635,0.39635,0.03142,0.03142,0.042832664
2020,3,22,15.25,82,0.01075,0.01075,0.4425,0.4425,0.059780753
2020,3,22,16.25,82,-0.23802,-0.23802,0.6966,0.6966,0.024017186
2020,3,22,17.25,82,0.026885,0.026885,0.409535,0.409535,0.030741628
2020,3,22,18.25,82,0.54292,0.54292,-0.096852,-0.096852,0.023204765
2020,3,22,19.25,82,,0.60971,,-0.186135,
2020,3,22,20.25,82,,0.628015,,-0.224345,
2020,3,22,21.25,82,0.23846,0.42682,0.13616,-0.04293,
2020,3,22,22.25,82,0.238955,0.238955,0.1022565,0.1022565,
2020,3,22,23.25,82,0.23986,0.31624,0.081477,0.0021635,
2020,3,23,0.25,83,,0.28087,,0.02474405,
2020,3,23,1.25,83,,0.228955,,0.061422,
2020,3,23,2.25,83,0.2451,0.22502,0.014345,0.043149,
2020,3,23,3.25,83,0.246265,0.246265,-0.0081922,-0.0081922,
2020,3,23,4.25,83,0.420245,0.420245,-0.1963415,-0.1963415,
2020,3,23,5.25,83,0.890245,0.890245,-0.67623,-0.67623,
2020,3,23,6.25,83,1.30515,1.30515,-1.11235,-1.11235,
2020,3,23,7.25,83,0.90078,0.90078,-0.7098203,-0.7098203,
2020,3,23,8.25,83,0.430805,0.430805,-0.20373,-0.20373,0.037175464
2020,3,23,9.25,83,0.758185,0.758185,-0.48006,-0.48006,0.03443551
2020,3,23,10.25,83,0.666525,0.666525,-0.35565,-0.35565,0.083244261
2020,3,23,11.25,83,0.43518,0.43518,-0.0963335,-0.0963335,0.100498686
2020,3,23,12.25,83,-0.1893505,-0.1893505,0.56511,0.56511,0.090653509
2020,3,23,13.25,83,0.237005,0.237005,0.171455,0.171455,0.092378184
2020,3,23,14.25,83,-0.075483,-0.075483,0.502815,0.502815,0.067214134
2020,3,23,15.25,83,-0.19601,-0.19601,0.637795,0.637795,0.046648696
2020,3,23,16.25,83,-0.120303,-0.120303,0.56445,0.56445,0.069684576
2020,3,23,17.25,83,0.18538,0.18538,0.248585,0.248585,0.041505702
2020,3,23,18.25,83,0.467085,0.467085,-0.0520265,-0.0520265,0.030118911
2020,3,23,19.25,83,0.26294,0.26294,0.13875,0.13875,
2020,3,23,20.25,83,0.257945,0.257945,0.133255,0.133255,
2020,3,23,21.25,83,0.2743885,0.2743885,0.09641,0.09641,
2020,3,23,22.25,83,0.321785,0.321785,0.02163,0.02163,
2020,3,23,23.25,83,0.34653,0.34653,-0.0148085,-0.0148085,
2020,3,24,0.25,84,-0.0991825,-0.0991825,0.42865,0.42865,
2020,3,24,1.25,84,-0.207815,-0.207815,0.53191,0.53191,
2020,3,24,2.25,84,0.0579825,0.0579825,0.26353,0.26353,
2020,3,24,3.25,84,0.1809755,0.1809755,0.144781,0.144781,
2020,3,24,4.25,84,0.27661,0.27661,0.0492165,0.0492165,
2020,3,24,5.25,84,0.23634,0.23634,0.0841335,0.0841335,
2020,3,24,6.25,84,0.328275,0.328275,-0.007265,-0.007265,
2020,3,24,7.25,84,0.914645,0.914645,-0.5999,-0.5999,
2020,3,24,8.25,84,0.30261,0.30261,0.0303225,0.0303225,0.033029682
2020,3,24,9.25,84,0.78007,0.78007,-0.416795,-0.416795,0.081633192
2020,3,24,10.25,84,-0.369585,-0.369585,0.7580325,0.7580325,0.061380452
2020,3,24,11.25,84,-0.643415,-0.643415,1.064295,1.064295,0.065509195
2020,3,24,12.25,84,-0.680135,-0.680135,1.121215,1.121215,0.077846997
2020,3,24,13.25,84,-0.67308,-0.67308,1.1262,1.1262,0.076328548
2020,3,24,14.25,84,-0.029675,-0.029675,0.49274635,0.49274635,0.096718715
2020,3,24,15.25,84,-0.13898,-0.13898,0.60757,0.60757,0.07694884
2020,3,24,16.25,84,-0.02822,-0.02822,0.49114,0.49114,0.069828248
2020,3,24,17.25,84,0.55621,0.55621,-0.0996905,-0.0996905,0.04369891
2020,3,24,18.25,84,0.78503,0.78503,-0.352215,-0.352215,0.043090988
2020,3,24,19.25,84,0.26562,0.262015,0.15227,0.15195,
2020,3,24,20.25,84,,0.23159,,0.17374,
2020,3,24,21.25,84,,0.24129,,0.1653,
2020,3,24,22.25,84,,0.2153,,0.15977,
2020,3,24,23.25,84,,0.255995,,0.091941,
2020,3,25,0.25,85,,0.289105,,0.0339111,
2020,3,25,1.25,85,,0.327535,,-0.0227575,
2020,3,25,2.25,85,,0.33019,,-0.028053,
2020,3,25,3.25,85,,0.31543,,0.00114185,
2020,3,25,4.25,85,,0.308235,,0.01265685,
2020,3,25,5.25,85,,0.33815,,-0.038281,
2020,3,25,6.25,85,,0.361075,,-0.0872455,
2020,3,25,7.25,85,0.131105,0.131105,0.142735,0.142735,
2020,3,25,8.25,85,0.63937,0.63937,-0.34495,-0.34495,0.038148412
2020,3,25,9.25,85,0.38429,0.38429,-0.03195015,-0.03195015,0.029715831
2020,3,25,10.25,85,-0.652245,-0.652245,1.040106,1.040106,0.048300343
2020,3,25,11.25,85,1.11878,1.11878,-0.69411,-0.69411,0.060814886
2020,3,25,12.25,85,0.9829,0.9829,-0.5183795,-0.5183795,0.06662177
2020,3,25,13.25,85,0.367675,0.367675,0.12903,0.12903,0.076010184
2020,3,25,14.25,85,0.332055,0.332055,0.168335,0.168335,0.041844486
2020,3,25,15.25,85,0.26037,0.26037,0.23979,0.23979,0.032597477
2020,3,25,16.25,85,0.34957,0.34957,0.155333,0.155333,0.031268203
2020,3,25,17.25,85,0.672055,0.672055,-0.17887,-0.17887,0.034544093
2020,3,25,18.25,85,0.67675,0.67675,-0.1937255,-0.1937255,0.015121487
2020,3,25,19.25,85,0.181,0.181,0.291005,0.291005,
2020,3,25,20.25,85,0.058475,0.058475,0.40127,0.40127,
2020,3,25,21.25,85,0.16086,0.16086,0.28914,0.28914,
2020,3,25,22.25,85,0.563585,0.563585,-0.12811,-0.12811,
2020,3,25,23.25,85,0.35097,0.31035,0.061892,0.090456,
2020,3,26,0.25,86,,0.267165,,0.109805,
2020,3,26,1.25,86,,0.28263,,0.0799965,
2020,3,26,2.25,86,,0.32147,,0.0275715,
2020,3,26,3.25,86,,0.31236,,0.040833,
2020,3,26,4.25,86,,0.325755,,0.0218925,
2020,3,26,5.25,86,,0.35724,,-0.046882,
2020,3,26,6.25,86,,0.370945,,-0.085555,
2020,3,26,7.25,86,0.378255,0.378255,-0.0917005,-0.0917005,
2020,3,26,8.25,86,0.348745,0.348745,0.0071145,0.0071145,0.042711264
2020,3,26,9.25,86,0.81613,0.81613,-0.37163,-0.37163,0.023340474
2020,3,26,10.25,86,0.710585,0.710585,-0.18008,-0.18008,0.048968256
2020,3,26,11.25,86,-0.54242,-0.54242,1.135605,1.135605,0.051367561
2020,3,26,12.25,86,0.22,0.22,0.40262,0.40262,0.085802097
2020,3,26,13.25,86,0.572965,0.572965,0.05852635,0.05852635,0.094037255
2020,3,26,14.25,86,0.850255,0.850255,-0.1973555,-0.1973555,0.053127016
2020,3,26,15.25,86,0.588255,0.588255,0.0583735,0.0583735,0.055919417
2020,3,26,16.25,86,0.52662,0.52662,0.111146,0.111146,0.04140603
2020,3,26,17.25,86,0.4488,0.4488,0.17806,0.17806,0.028562906
2020,3,26,18.25,86,-0.07202305,-0.07202305,0.68536,0.68536,0.024231944
2020,3,26,19.25,86,0.18538,0.18538,0.420585,0.420585,
2020,3,26,20.25,86,0.24782,0.24782,0.351465,0.351465,
2020,3,26,21.25,86,0.61456,0.61456,-0.0228757,-0.0228757,
2020,3,26,22.25,86,0.6543,0.6543,-0.055875,-0.055875,
2020,3,26,23.25,86,0.974915,0.974915,-0.367805,-0.367805,
2020,3,27,0.25,87,0.490505,0.490505,0.111708,0.111708,
2020,3,27,1.25,87,0.66939,0.66939,-0.061415,-0.061415,
2020,3,27,2.25,87,0.55514,0.55514,0.07117,0.07117,
2020,3,27,3.25,87,1.5867,1.5867,-0.92703,-0.92703,
2020,3,27,4.25,87,1.99755,1.99755,-1.39425,-1.39425,
2020,3,27,5.25,87,0.687065,0.687065,-0.123553,-0.123553,
2020,3,27,6.25,87,0.214725,0.214725,0.33298,0.33298,
2020,3,27,7.25,87,-0.86555,-0.86555,1.41635,1.41635,
2020,3,27,8.25,87,0.017895,0.017895,0.54168,0.54168,0.026243976
2020,3,27,9.25,87,0.27183,0.27183,0.301855,0.301855,0.043794287
2020,3,27,10.25,87,0.764365,0.764365,-0.177286,-0.177286,0.078804499
2020,3,27,11.25,87,0.65325,0.65325,-0.0418985,-0.0418985,0.075834264
2020,3,27,12.25,87,1.4898,1.4898,-0.853705,-0.853705,0.087221394
2020,3,27,13.25,87,1.09142,1.09142,-0.413965,-0.413965,0.110424514
2020,3,27,14.25,87,0.69304,0.69304,0.035178,0.035178,0.104726607
2020,3,27,15.25,87,0.1589105,0.1589105,0.61409,0.61409,0.06087711
2020,3,27,16.25,87,0.354875,0.354875,0.422895,0.422895,0.044719406
2020,3,27,17.25,87,0.80928,0.80928,-0.036995,-0.036995,0.025729816
2020,3,27,18.25,87,0.41084,0.41084,0.310265,0.310265,0.014854175
2020,3,27,19.25,87,0.41441,0.41441,0.27946,0.27946,
2020,3,27,20.25,87,0.31904,0.31904,0.352035,0.352035,
2020,3,27,21.25,87,0.2871,0.2871,0.37049,0.37049,
2020,3,27,22.25,87,0.47023,0.47023,0.180625,0.180625,
2020,3,27,23.25,87,0.54754,0.54754,0.105681,0.105681,
2020,3,28,0.25,88,0.678975,0.678975,-0.031468,-0.031468,
2020,3,28,1.25,88,0.992435,0.992435,-0.34357,-0.34357,
2020,3,28,2.25,88,0.421925,0.421925,0.232615,0.232615,
