year,month,day,hour,doy,TA,VPD,SW,PAR_up,wds,precip
2021,9,18,10,261,7.60715,2.9925,168.43895,65.90863913,1.19885,0
2021,9,18,11,261,11.1323,5.25495,332.32095,126.0521174,1.25395,0
2021,9,18,12,261,15.5245,9.1035,489.13305,179.0173348,2.76635,0
2021,9,18,13,261,17.836,10.78255,506.19505,181.5086391,3.40225,0
2021,9,18,14,261,21.0845,14.871,431.9471,154.6119,3.28555,0
2021,9,18,15,261,23.4335,19.435,484.60415,166.6673348,4.15155,0
2021,9,18,16,261,24.701,23.0305,370.45115,125.5836391,4.05655,0
2021,9,18,17,261,24.506,22.145,215.90325,73.1619,2.79235,0
2021,9,18,18,261,23.897,20.287,70.56226,26.11809598,1.72755,0
2021,9,18,19,261,22.519,17.877,4.5708995,2.752748446,3.1661,0
2021,9,18,20,261,21.0765,15.784,0,0,1.59589,0
2021,9,18,21,261,20.232,14.7125,0,0,0.65671,0
2021,9,18,22,261,19.3105,13.1325,0,0,2.601,0
2021,9,18,23,261,16.043,7.41345,0,0,2.95275,0
2021,9,19,0,262,12.7835,3.32455,0,0,3.83605,0
2021,9,19,1,262,10.788,2.32915,0,0,4.9163,0
2021,9,19,2,262,9.9256,1.859,0,0,3.3391,0
2021,9,19,3,262,9.36745,1.651,0,0,3.39195,0
2021,9,19,4,262,9.04745,1.49195,0,0,3.95875,0
2021,9,19,5,262,8.3727,1.12525,0,0,2.88095,0
2021,9,19,6,262,8.19185,0.92874,0,0,4.17595,0
2021,9,19,7,262,8.45155,1.09695,10.27262,1.965625717,7.42715,0
2021,9,19,8,262,8.45875,1.1428,56.98364,19.56064478,6.6601,0
2021,9,19,9,262,8.0683,0.813805,87.74174,31.52389228,6.29545,0.594444
2021,9,19,10,262,9.48455,1.6969,428.0339,151.7558359,5.5252,0
2021,9,19,11,262,10.5695,3.11715,375.589,136.4862565,5.08945,0
2021,9,19,12,262,12.18,4.8318,502.0441,178.6481989,5.2046,0
2021,9,19,13,262,12.878,5.69845,459.46925,164.7775337,6.13345,0
2021,9,19,14,262,14.089,7.3697,602.09935,208.1731728,6.1823,0
2021,9,19,15,262,14.3755,8.47,418.0345,145.4503337,6.6795,0
2021,9,19,16,262,13.5335,7.4955,245.4596,87.05684022,5.40185,0
2021,9,19,17,262,13.632,7.3621,218.75475,75.49921848,4.501,0
2021,9,19,18,262,13.1405,6.7159,105.164865,35.035075,3.725,0
2021,9,19,19,262,11.988,5.306,7.085395,4.000876815,2.4305,0
2021,9,19,20,262,10.863,4.25785,0,0,3.03065,0
2021,9,19,21,262,9.74215,3.2315,0,0,2.37875,0
2021,9,19,22,262,9.1084,2.6578,0,0,3.7586,1.29556
2021,9,19,23,262,7.5963,0.79343,0,0,2.3304,0.867778
2021,9,20,0,263,7.00925,0.59787,0,0,2.61425,0
2021,9,20,1,263,6.5902,0.35715,0,0,3.56325,0
2021,9,20,2,263,7.2697,0.79148,0,0,4.2883,0
2021,9,20,3,263,6.5939,0.511155,0,0,3.25995,0
2021,9,20,4,263,6.2789,0.27459,0,0,3.22825,0
2021,9,20,5,263,6.09265,0.53437,0,0,4.4406,0
2021,9,20,6,263,5.42605,0.53553,0,0,4.05405,0
2021,9,20,7,263,5.11505,0.55066,31.040165,9.628410217,2.85975,0
2021,9,20,8,263,6.0861,0.901685,149.51995,51.50591087,3.3693,0
2021,9,20,9,263,7.2809,1.2185,296.01395,103.1146065,3.46575,0
2021,9,20,10,263,8.0608,1.64655,332.88495,119.1167804,4.23425,0
2021,9,20,11,263,9.1899,2.7754,415.85595,146.7548239,4.27805,0
2021,9,20,12,263,10.09735,3.67225,461.81195,162.7298239,4.8882,0
2021,9,20,13,263,11.6175,5.4099,558.37795,195.403737,4.61825,0
2021,9,20,14,263,11.8915,5.98225,276.02395,100.4352587,4.5839,0
2021,9,20,15,263,12.549,6.7817,385.26995,133.5841717,4.73235,0
2021,9,20,16,263,11.7225,5.20065,171.19585,60.74395435,3.32405,0.158889
2021,9,20,17,263,12.554,6.05775,214.83185,72.59395435,3.29715,0
2021,9,20,18,263,12.4015,5.8579,129.97785,41.20482391,3.35325,0
2021,9,20,19,263,11.51,4.7235,14.153805,3.706324674,2.28785,0
2021,9,20,20,263,10.1745,3.50265,0,0,0.99822,0.133333
2021,9,20,21,263,9.23595,2.9173,0,0,0.82477,0
2021,9,20,22,263,9.36035,3.127,0,0,1.25989,0
2021,9,20,23,263,8.54945,2.6228,0,0,1.0052,0
2021,9,21,0,264,8.2745,2.3421,0,0,0.23018,0
2021,9,21,1,264,7.91645,2.11985,0,0,0.280845,0
2021,9,21,2,264,8.8076,2.929,0,0,0.211155,0
2021,9,21,3,264,7.11615,1.85225,0,0,2.56805,0.112222
2021,9,21,4,264,6.85745,1.32746,0,0,1.025755,0
2021,9,21,5,264,6.89555,1.3301,0,0,0.5705,0
2021,9,21,6,264,7.4257,1.65505,0,0,1.682005,0
2021,9,21,7,264,5.86045,0.80134,25.1544725,7.916169348,2.6098,0
2021,9,21,8,264,7.3438,1.51585,140.54745,49.13225652,1.99955,0
2021,9,21,9,264,9.65715,2.694,281.0159,102.1137783,1.7905,0
2021,9,21,10,264,11.376,4.35625,373.5163,135.4398652,2.1403,0
2021,9,21,11,264,13.043,5.9585,435.06175,157.9572565,2.4752,0
2021,9,21,12,264,14.0315,7.3158,536.1272,190.3246478,3.9002,0
2021,9,21,13,264,14.9675,8.7144,460.5476,164.7203,3.51615,0
2021,9,21,14,264,15.7555,9.7408,474.253,169.9235609,3.8039,0
2021,9,21,15,264,16.2305,10.644,288.9635,107.6844304,4.30905,0
2021,9,21,16,264,16.8465,11.4895,204.1189,75.52356087,4.112,0
2021,9,21,17,264,16.781,11.323,121.71882,43.86812609,3.45335,0
2021,9,21,18,264,16.315,10.4695,35.04971,12.48964761,2.62755,0
2021,9,21,19,264,15.7815,9.96065,4.7371925,1.298628152,2.30905,0
2021,9,21,20,264,14.9545,9.0528,0,0,1.299835,0
2021,9,21,21,264,13.9195,7.72045,0,0,2.3115,0
2021,9,21,22,264,12.688,6.063,0,0,3.2698,0
2021,9,21,23,264,12.476,6.24595,0,0,2.3751,0
2021,9,22,0,265,12.241,6.341,0,0,3.4564,0
2021,9,22,1,265,11.6225,5.8074,0,0,3.8182,0
2021,9,22,2,265,11.705,6.16585,0,0,3.81055,0
2021,9,22,3,265,11.881,6.7301,0,0,2.84465,0
2021,9,22,4,265,10.765,5.8738,0,0,3.05795,0
2021,9,22,5,265,11.0655,6.5101,0,0,3.037,0
2021,9,22,6,265,11.382,6.9365,0,0,2.63655,0
2021,9,22,7,265,11.351,6.84635,13.76877105,6.699932272,2.6911,0
2021,9,22,8,265,11.5475,6.6476,109.516525,43.62987935,1.7053,0
2021,9,22,9,265,13.492,8.2393,246.88115,94.38422826,1.73195,0
2021,9,22,10,265,15.507,10.19055,372.80025,137.8157511,2.76685,0
2021,9,22,11,265,17.096,11.6265,475.42435,173.7885783,4.2155,0
2021,9,22,12,265,17.412,11.9475,561.4535,202.1222761,4.49245,0
2021,9,22,13,265,17.9505,12.389,543.3226,196.5711891,3.68045,0
2021,9,22,14,265,18.863,13.3465,416.1517,153.1820609,2.6731,0
2021,9,22,15,265,19.7515,14.453,324.1658,121.7331489,2.56545,0
2021,9,22,16,265,19.0375,12.597,119.6604,49.7657587,2.60775,0
2021,9,22,17,265,18.3815,11.245,56.42153,25.6875,1.27135,0
2021,9,22,18,265,17.941,9.85895,24.67504,12.96673967,1.92255,0
2021,9,22,19,265,17.743,10.532,2.4366855,1.515815978,3.9306,0
2021,9,22,20,265,16.1805,7.59855,0,0,5.35935,0
2021,9,22,21,265,14.6725,5.29095,0,0,5.06935,0
2021,9,22,22,265,13.4445,3.88925,0,0,2.51385,0
2021,9,22,23,265,12.905,3.4381,0,0,1.5497,0
2021,9,23,0,266,11.7475,2.00035,0,0,2.5844,0
2021,9,23,1,266,10.696,1.14795,0,0,3.06855,0
2021,9,23,2,266,10.4625,1.03675,0,0,3.48375,0
2021,9,23,3,266,10.1655,1.32825,0,0,4.055,0
2021,9,23,4,266,9.5698,1.54345,0,0,4.04865,0.157778
2021,9,23,5,266,9.4776,1.84425,0,0,4.14665,0
2021,9,23,6,266,9.53745,2.4194,0,0,3.87605,0
2021,9,23,7,266,9.24285,2.91555,5.87581115,4.115385576,3.92915,0
2021,9,23,8,266,8.99485,2.91525,125.224225,45.27350652,4.48255,0
2021,9,23,9,266,9.9761,4.3635,252.66115,89.71589891,6.74655,0
2021,9,23,10,266,9.8697,4.92425,377.8816,134.1832913,7.6354,0
2021,9,23,11,266,9.28775,4.67955,374.55705,134.3528587,7.54225,0
2021,9,23,12,266,9.9865,6.5624,607.71245,209.5495978,8.31015,0
2021,9,23,13,266,10.4705,7.8777,615.28295,210.6659043,8.037,0
2021,9,23,14,266,10.6995,8.28665,548.63335,189.600688,8.90875,0
2021,9,23,15,266,10.3545,8.01995,376.53385,130.7615587,8.7389,0
2021,9,23,16,266,9.426,6.7943,163.67425,54.78764674,6.3942,0
2021,9,23,17,266,8.6421,5.43515,100.520685,37.88003913,5.44815,0
2021,9,23,18,266,8.77795,5.86645,26.967755,9.825584348,6.9299,0
2021,9,23,19,266,6.8596,3.41845,2.117719,0.679531783,6.43955,0.14
2021,9,23,20,266,7.01435,3.57155,0,0,4.75035,0
2021,9,23,21,266,7.1856,3.85875,0,0,4.9274,0
2021,9,23,22,266,7.5518,4.1142,0,0,5.2892,0
2021,9,23,23,266,7.49985,4.06245,0,0,5.9645,0
2021,9,24,0,267,7.4265,4.0438,0,0,6.3314,0
2021,9,24,1,267,7.48605,3.8961,0,0,6.1165,0
2021,9,24,2,267,7.7222,3.65605,0,0,6.0229,0
2021,9,24,3,267,7.7903,3.4779,0,0,5.9706,0
2021,9,24,4,267,7.32735,3.0315,0,0,5.50525,0
2021,9,24,5,267,7.11395,2.7582,0,0,6.26245,0
2021,9,24,6,267,6.9756,2.5714,0,0,5.7544,0
2021,9,24,7,267,6.7993,2.27575,8.4616005,1.154912989,6.0344,0
2021,9,24,8,267,6.7401,2.1033,29.084805,9.2806425,5.723,0
2021,9,24,9,267,6.76125,2.0296,62.54776,22.5424913,5.84975,0
2021,9,24,10,267,6.78085,2.1384,112.89374,42.23488478,5.41305,0
2021,9,24,11,267,7.40105,2.44465,204.76165,76.70662391,4.7363,0
2021,9,24,12,267,8.27475,3.05275,309.70065,114.0522783,4.68875,0
2021,9,24,13,267,9.22635,3.7768,393.26455,142.0990185,4.51395,0
2021,9,24,14,267,10.50835,4.7974,482.63355,170.2001065,4.3798,0
2021,9,24,15,267,11.8425,6.2812,473.7175,166.2555435,4.63455,0
2021,9,24,16,267,12.1575,6.9977,337.04645,113.6533696,4.40975,0
2021,9,24,17,267,11.659,7.5951,118.81092,44.20989348,3.57225,0
2021,9,24,18,267,11.325,7.04385,42.45486,16.7603288,2.33835,0
2021,9,24,19,267,10.639,6.3838,0,0.752002,2.17335,0
2021,9,24,20,267,10.0083,5.22155,0,0,1.16953,0
2021,9,24,21,267,9.25355,4.25915,0,0,1.52575,0
2021,9,24,22,267,8.64975,3.30915,0,0,1.408285,0
2021,9,24,23,267,8.74975,3.7348,0,0,1.4898,0
2021,9,25,0,268,9.08015,4.4182,0,0,0.91075,0
2021,9,25,1,268,9.14905,4.6434,0,0,0.775305,0
2021,9,25,2,268,8.93415,4.82835,0,0,0.739375,0
2021,9,25,3,268,8.47425,4.69345,0,0,1.213085,0
2021,9,25,4,268,8.02685,4.0806,0,0,3.2464,0
2021,9,25,5,268,8.3121,4.23005,0,0,2.5614,0
2021,9,25,6,268,8.01905,3.8172,0,0,2.3111,0
2021,9,25,7,268,8.34865,3.25735,8.9812885,2.785595402,3.63215,0
2021,9,25,8,268,10.35805,4.0423,82.08325,30.2155412,3.8348,0
2021,9,25,9,268,12.519,5.6671,237.71785,87.61771522,3.8951,0
2021,9,25,10,268,14.0975,6.91585,304.46795,112.6535848,3.73355,0
2021,9,25,11,268,15.9805,8.64515,360.20805,134.5177152,3.7218,0
2021,9,25,12,268,15.8955,9.09285,186.63815,74.04271522,5.12035,0
2021,9,25,13,268,15.583,8.7012,207.0732,80.39271522,4.64705,0
2021,9,25,14,268,15.6915,8.57395,198.9133,76.76662826,3.50325,0
2021,9,25,15,268,16.415,9.29685,296.8184,109.5927152,3.18265,0
2021,9,25,16,268,17.18,10.14085,353.15845,119.0698891,3.87835,0
2021,9,25,17,268,16.8175,9.72565,122.064565,44.99706304,3.36535,0
2021,9,25,18,268,15.2925,7.89545,32.25914,12.80814978,3.27675,0
2021,9,25,19,268,14.099,6.80265,3.4547785,1.139835761,3.4915,0
2021,9,25,20,268,13.604,6.42885,0,0,3.66525,0
2021,9,25,21,268,13.7035,6.73225,0,0,3.59345,0
2021,9,25,22,268,13.449,6.5744,0,0,3.8413,0
2021,9,25,23,268,12.507,5.4296,0,0,3.5596,0
2021,9,26,0,269,11.528,4.25505,0,0,3.8095,0
2021,9,26,1,269,10.6895,3.49845,0,0,3.52635,0
2021,9,26,2,269,9.94315,2.91355,0,0,2.6595,0
2021,9,26,3,269,9.62895,2.6928,0,0,1.79485,0
2021,9,26,4,269,9.63235,2.89625,0,0,1.3885,0
2021,9,26,5,269,10.141,3.4435,0,0,1.3638,0
2021,9,26,6,269,10.0985,3.40145,0,0,1.06356,0
2021,9,26,7,269,8.01165,2.1383,12.90151885,5.304201554,1.6103,0
2021,9,26,8,269,7.2724,1.71915,86.035615,35.18360435,0.37748,0
2021,9,26,9,269,10.81535,3.74505,224.3407,86.7423,0.16769,0
2021,9,26,10,269,15.4465,7.75215,356.70775,135.3770826,0.656135,0
2021,9,26,11,269,16.6225,10.06425,373.84985,141.7792565,1.2186,0
2021,9,26,12,269,17.4545,11.4925,587.14195,211.9249109,2.5003,0
2021,9,26,13,269,17.4605,11.964,412.939,152.466213,3.1977,0
2021,9,26,14,269,17.324,12.0405,244.8411,95.79556087,2.2576,0
2021,9,26,15,269,17.5085,12.1905,216.40315,84.99121304,2.2021,0
2021,9,26,16,269,16.9465,10.6135,99.121245,40.70643043,2.0093,0
2021,9,26,17,269,16.718,10.5725,66.94134,26.76479967,2.01395,0
2021,9,26,18,269,16.189,9.84105,24.14287,9.447299348,1.99585,0
2021,9,26,19,269,15.2455,8.46975,2.113766,0.477975793,2.46695,0
2021,9,26,20,269,13.9945,6.5806,0,0,2.6406,0
2021,9,26,21,269,13.7775,6.5154,0,0,2.98195,0
2021,9,26,22,269,13.695,6.35955,0,0,3.17305,0
2021,9,26,23,269,12.9995,5.86695,0,0,3.47845,0
2021,9,27,0,270,11.8095,4.77065,0,0,2.9862,0
2021,9,27,1,270,10.8295,3.92405,0,0,2.9121,0
2021,9,27,2,270,11.099,4.1962,0,0,3.76795,0
2021,9,27,3,270,10.788,3.97125,0,0,3.95705,0
2021,9,27,4,270,9.74655,2.99565,0,0,3.312,0
2021,9,27,5,270,8.92785,2.3302,0,0,2.85055,0
2021,9,27,6,270,8.3265,1.9254,0,0,2.64045,0
2021,9,27,7,270,8.2916,1.90535,7.737976,2.625577207,2.58005,0
2021,9,27,8,270,8.86835,2.19025,81.31359,31.15577337,2.06715,0
2021,9,27,9,270,10.982,3.63565,235.05155,88.4934913,1.69995,0
2021,9,27,10,270,13.226,5.5147,363.7225,136.8652304,1.08828,0
2021,9,27,11,270,15.593,7.8637,445.44345,166.7326217,0.97653,0
2021,9,27,12,270,17.523,9.9788,512.16435,189.2728391,1.4057,0
2021,9,27,13,270,19.1705,12.0195,550.9503,200.427187,2.2876,0
2021,9,27,14,270,20.8255,14.156,513.19625,185.2858826,1.72405,0
2021,9,27,15,270,22.24,16.326,432.74715,156.5380565,1.93645,0
2021,9,27,16,270,22.7105,17.3805,326.18315,111.6119696,1.89615,0
2021,9,27,17,270,22.64,17.0365,196.66405,69.80544783,2.3958,0
2021,9,27,18,270,21.515,14.685,62.886995,22.58946902,2.73975,0
2021,9,27,19,270,19.0835,10.7644,1.644749,1.380005978,2.7568,0
2021,9,27,20,270,17.06,8.11015,0,0,2.745,0
2021,9,27,21,270,15.714,6.7852,0,0,2.9516,0
2021,9,27,22,270,14.671,5.9814,0,0,2.7123,0
2021,9,27,23,270,13.663,5.06315,0,0,3.12905,0
2021,9,28,0,271,12.377,3.8983,0,0,3.0253,0
2021,9,28,1,271,12.111,3.63935,0,0,3.2227,0
2021,9,28,2,271,11.244,2.81705,0,0,3.159,0
2021,9,28,3,271,10.1221,1.81205,0,0,3.33745,0
2021,9,28,4,271,9.3788,1.24875,0,0,3.386,0
2021,9,28,5,271,8.45975,0.67983,0,0,3.10155,0
2021,9,28,6,271,7.67335,0.27116,0,0,2.9478,0
2021,9,28,7,271,7.0579,0.14986,13.868915,4.836360326,2.40505,0
2021,9,28,8,271,7.17165,0.1032065,118.95666,44.84706739,1.7352,0
2021,9,28,9,271,10.35085,1.29727,242.88795,91.35250217,1.55195,0
2021,9,28,10,271,13.9785,4.72365,350.93475,130.3122848,1.93595,0
2021,9,28,11,271,17.352,8.6284,442.83655,161.4296761,1.6662,0
2021,9,28,12,271,19.983,11.9985,511.27335,184.8405457,2.4239,0
2021,9,28,13,271,21.587,15.012,536.08505,190.6883717,4.0038,0
2021,9,28,14,271,22.174,16.018,505.89185,177.1633717,4.7606,0
2021,9,28,15,271,22.8605,17.115,440.96365,152.7753283,4.86205,0
2021,9,28,16,271,23.31,17.932,306.17545,100.9155457,5.11815,0
2021,9,28,17,271,22.6375,16.082,184.90725,62.63076304,4.8845,0
2021,9,28,18,271,21.9055,14.083,60.59602,18.57695924,4.9588,0
2021,9,28,19,271,20.4865,11.5155,1.2637805,0.654392902,4.21025,0
2021,9,28,20,271,19.359,9.96935,0,0,4.67025,0
2021,9,28,21,271,18.4695,8.638,0,0,4.23205,0
2021,9,28,22,271,17.5245,7.24195,0,0,4.01455,0
2021,9,28,23,271,16.406,5.7715,0,0,3.5099,0
2021,9,29,0,272,15.1925,4.47055,0,0,3.2849,0
2021,9,29,1,272,14.39,3.91635,0,0,2.6218,0
2021,9,29,2,272,13.944,3.83425,0,0,2.2316,0
2021,9,29,3,272,13.2385,3.21995,0,0,2.75575,0
2021,9,29,4,272,12.9125,2.8664,0,0,2.12965,0
2021,9,29,5,272,12.3235,2.347,0,0,2.83465,0
2021,9,29,6,272,12.1585,1.77025,0,0,3.51,0
2021,9,29,7,272,12.225,1.5552,7.122905,1.581747283,2.94885,0
2021,9,29,8,272,11.4455,1.043315,23.89016,7.390016304,4.0674,0
2021,9,29,9,272,11.304,0.754595,28.158925,9.62588587,4.1827,0
2021,9,29,10,272,11.7115,0.87262,62.89029,23.47175489,5.89205,0
2021,9,29,11,272,12.5835,1.83515,183.76015,69.44458043,6.3839,0
2021,9,29,12,272,13.8705,3.8339,325.496,119.9576239,7.01115,0
2021,9,29,13,272,15.2195,5.7101,407.4369,147.4880587,6.388,0
2021,9,29,14,272,15.6285,6.68345,398.12275,142.6011022,5.9459,0
2021,9,29,15,272,15.5435,7.131,366.7236,127.7326239,5.68835,0
2021,9,29,16,272,16.443,9.07825,352.9445,113.281537,4.59275,0
2021,9,29,17,272,16.1825,9.3575,196.82535,63.43697174,4.41255,0
2021,9,29,18,272,15.1435,8.1597,48.036705,14.46425543,3.3315,0
2021,9,29,19,272,13.8065,7.02635,3.731527,0.851866815,2.9811,0
2021,9,29,20,272,12.733,6.2143,0,0,2.4499,0
2021,9,29,21,272,12.279,5.7269,0,0,1.1019,0
2021,9,29,22,272,12.382,5.8825,0,0,1.0892,0
2021,9,29,23,272,11.288,5.146,0,0,0.60768,0
2021,9,30,0,273,9.8531,4.0193,0,0,0.35919,0
2021,9,30,1,273,10.1651,4.3594,0,0,0.5004,0
2021,9,30,2,273,9.44835,3.4601,0,0,1.23055,0
2021,9,30,3,273,8.3937,2.9002,0,0,0.99837,0
2021,9,30,4,273,7.97985,2.7823,0,0,0.913985,0
2021,9,30,5,273,8.02885,2.6922,0,0,1.10357,0
2021,9,30,6,273,7.63465,2.394,0,0,1.57975,0
2021,9,30,7,273,6.52075,1.5916,9.22661,3.236843478,1.64955,0
2021,9,30,8,273,7.36635,2.09985,101.924745,36.98412174,1.7446,0
2021,9,30,9,273,10.06695,4.1758,241.41775,87.02216522,1.9238,0
2021,9,30,10,273,12.1795,6.2783,376.1713,133.4656435,3.80785,0
2021,9,30,11,273,14.7315,9.369,479.50985,168.7776,3.6839,0
2021,9,30,12,273,17.298,13.685,546.6134,190.5656435,5.1482,0
2021,9,30,13,273,18.6645,15.7525,531.57695,185.2428174,6.35485,0
2021,9,30,14,273,19.525,17.1915,440.06545,153.9460783,6.5696,0
2021,9,30,15,273,19.9275,18.1005,414.534,142.3341217,7.04675,0
2021,9,30,16,273,19.8885,17.867,307.24255,98.63412174,6.5454,0
2021,9,30,17,273,19.678,17.523,143.6761,48.65477391,5.2178,0
2021,9,30,18,273,18.7465,16.1365,56.155125,16.4974913,4.34675,0
2021,9,30,19,273,17.2095,13.958,4.477815,0.848386957,3.5503,0
2021,9,30,20,273,16.1955,12.719,0,0,3.90525,0
2021,9,30,21,273,15.7505,12.296,0,0,4.4371,0
2021,9,30,22,273,14.738,11.186,0,0,3.95885,0
2021,9,30,23,273,13.264,9.5892,0,0,2.88265,0
2021,10,1,0,274,12.4555,8.85845,0,0,2.65275,0
2021,10,1,1,274,11.6455,8.0743,0,0,2.1822,0
2021,10,1,2,274,10.9925,7.47235,0,0,1.97805,0
2021,10,1,3,274,10.53,7.07105,0,0,2.3992,0
2021,10,1,4,274,10.328,6.83305,0,0,2.77025,0
2021,10,1,5,274,9.45825,6.02735,0,0,2.4722,0
2021,10,1,6,274,9.17575,5.81695,0,0,2.3879,0
2021,10,1,7,274,8.9344,5.6658,6.588565,3.050153587,2.29375,0
2021,10,1,8,274,9.5926,6.08225,90.706925,36.32161087,2.3443,0
2021,10,1,9,274,11.152,7.13705,224.15185,85.94661087,2.81345,0
2021,10,1,10,274,12.856,8.1373,352.24225,132.2281326,2.6691,0
2021,10,1,11,274,15.02,10.0074,448.07275,166.9846543,2.466,0
2021,10,1,12,274,16.792,11.589,506.94815,186.7770457,2.92525,0
2021,10,1,13,274,18.345,13.454,523.9286,190.61835,3.5873,0
2021,10,1,14,274,19.1215,14.4555,499.32405,178.8357413,5.5147,0
2021,10,1,15,274,19.145,13.959,434.37945,153.6770457,5.0413,0
2021,10,1,16,274,18.014,12.167,240.41495,81.16835,5.50075,0
2021,10,1,17,274,17.825,12.0825,193.65535,65.16291522,4.99475,0
2021,10,1,18,274,16.5905,10.6005,61.9873,19.3040025,3.5778,0
2021,10,1,19,274,15.151,9.083,0.93519,0.539034054,3.2846,0
2021,10,1,20,274,14.0805,8.00275,0,0,4.0762,0
2021,10,1,21,274,13.3435,7.5088,0,0,3.9111,0
2021,10,1,22,274,12.212,6.291,0,0,3.96955,0
2021,10,1,23,274,11.4,5.53235,0,0,3.6538,0
2021,10,2,0,275,10.8055,4.8533,0,0,3.31405,0
2021,10,2,1,275,9.88675,4.67665,0,0,3.6689,0
2021,10,2,2,275,8.93765,3.6869,0,0,2.84135,0
2021,10,2,3,275,8.58185,3.0665,0,0,2.4763,0
2021,10,2,4,275,8.1444,2.8857,0,0,1.72475,0
2021,10,2,5,275,8.12335,2.8019,0,0,1.20415,0
2021,10,2,6,275,9.1873,3.90835,0,0,1.75095,0
2021,10,2,7,275,9.857,4.88935,4.831002,2.588279022,1.24123,0
2021,10,2,8,275,11.1345,6.04435,85.11138,34.17395,0.2477,0
2021,10,2,9,275,13.127,7.3035,218.3153,83.53481957,0.1206,0
2021,10,2,10,275,13.753,8.09975,355.1902,132.4685152,1.0812,0
2021,10,2,11,275,14.298,9.0806,420.08515,153.6413413,2.5294,0
2021,10,2,12,275,14.7375,9.8109,507.46005,181.8761239,3.61135,0
2021,10,2,13,275,15.322,10.595,527.04995,186.5152543,3.90375,0
2021,10,2,14,275,15.7575,11.5595,493.16985,173.4054717,3.8444,0
2021,10,2,15,275,16.116,12.395,364.5298,127.3359065,3.40445,0
2021,10,2,16,275,16.1645,12.7155,215.1347,77.16199348,3.50465,0
2021,10,2,17,275,15.334,11.686,78.34212,29.62286304,3.0326,0
2021,10,2,18,275,14.43,10.5035,26.444685,9.768623261,2.4383,0
2021,10,2,19,275,13.238,9.09735,0,0,2.46975,0
2021,10,2,20,275,11.7845,7.63965,0,0,2.36495,0
2021,10,2,21,275,11.21,7.16265,0,0,2.4163,0
2021,10,2,22,275,11.3065,7.1906,0,0,2.10565,0
2021,10,2,23,275,12.2195,8.0805,0,0,3.45185,0
2021,10,3,0,276,12.265,8.0627,0,0,3.2637,0
2021,10,3,1,276,12.0485,7.9544,0,0,2.57325,0
2021,10,3,2,276,12.116,8.07725,0,0,3.06255,0
2021,10,3,3,276,11.5925,7.6299,0,0,2.48145,0
2021,10,3,4,276,10.893,7.02225,0,0,2.0518,0
2021,10,3,5,276,9.7881,6.0654,0,0,1.30175,0
2021,10,3,6,276,8.93945,5.3789,0,0,1.51915,0
2021,10,3,7,276,8.24945,4.9029,0.1193404,1.788886413,0.423855,0
2021,10,3,8,276,8.8867,5.2269,74.578205,29.49744728,2.77765,0
2021,10,3,9,276,10.933,6.5262,186.1563,67.87668696,2.77855,0
2021,10,3,10,276,12.2815,7.58395,267.1854,99.55603478,1.63125,0
2021,10,3,11,276,14.074,9.63485,377.86445,138.1810348,2.25785,0
2021,10,3,12,276,16.5145,12.4555,492.7035,179.4962522,1.8708,0
2021,10,3,13,276,16.7915,12.617,335.7226,126.4429913,2.69525,0
2021,10,3,14,276,17.582,13.6885,501.40665,178.5299478,2.63315,0
2021,10,3,15,276,18.4775,15.1215,415.1557,147.7342957,2.22645,0
2021,10,3,16,276,19.1335,16.14,299.8248,101.4821217,1.9459,0
2021,10,3,17,276,18.788,15.9495,165.14385,58.2582087,2.34285,0
2021,10,3,18,276,17.8965,14.688,38.187815,14.18668641,2.05515,0
2021,10,3,19,276,16.155,12.546,0,0,2.4754,0
2021,10,3,20,276,15.3315,11.657,0,0,2.28625,0
2021,10,3,21,276,12.861,8.4279,0,0,6.1397,0
2021,10,3,22,276,10.931,6.46755,0,0,6.18015,0
2021,10,3,23,276,10.149,5.71695,0,0,5.13195,0
2021,10,4,0,277,9.82985,5.31595,0,0,4.06005,0
2021,10,4,1,277,9.22445,5.0521,0,0,4.1622,0
2021,10,4,2,277,8.8048,5.04765,0,0,3.52355,0
2021,10,4,3,277,9.248,5.77245,0,0,4.1197,0
2021,10,4,4,277,8.89605,5.5369,0,0,3.5219,0
2021,10,4,5,277,8.35535,5.03815,0,0,3.0684,0
2021,10,4,6,277,8.08705,4.96925,0,0,2.99015,0
2021,10,4,7,277,6.9615,4.07275,1.875714,1.946818587,1.54749,0
2021,10,4,8,277,6.59275,4.4088,44.66419,21.77439793,1.14695,0
2021,10,4,9,277,7.15535,4.40145,145.4512,59.75841957,1.4184,0
2021,10,4,10,277,9.49275,6.7767,283.12965,109.2671152,1.7004,0
2021,10,4,11,277,10.571,9.1508,293.40815,113.0334196,2.1065,0
2021,10,4,12,277,11.9415,10.7915,481.5816,176.9671152,2.4392,0
2021,10,4,13,277,12.4955,11.529,513.4551,186.7290717,2.588,0
2021,10,4,14,277,12.9695,12.008,483.9836,174.6899413,2.49815,0
2021,10,4,15,277,13.2045,12.351,428.20705,153.4421152,2.64085,0
2021,10,4,16,277,13.3135,11.868,300.69055,101.2942891,3.0733,0
2021,10,4,17,277,12.606,10.893,151.11405,51.20298478,3.02895,0
2021,10,4,18,277,11.3905,9.8945,29.85717,10.84689804,2.9461,0
2021,10,4,19,277,9.97765,8.7115,0,0,3.5461,0
2021,10,4,20,277,8.6027,7.6073,0,0,3.7384,0
