year,month,day,hour,doy,nee,nee_gf,gpp,gpp_gf,sif,TA,VPD,SW,PAR_up,wds,precip
2019,2,6,7.25,37,,0.40522,,-0.14581,,-28.655,0.1135,0,0,2.78865,0
2019,2,6,8.25,37,,0.402925,,-0.138585,,-28.5375,0.119895,0,0,2.5053,0
2019,2,6,9.25,37,,0.35124,,-0.0493705,,-28.2145,0.13161,14.68148235,9.066283043,1.45475,0
2019,2,6,10.25,37,,0.36962,,0.0012945,0.045177461,-26.859,0.146345,44.697691,39.12039239,1.88585,0
2019,2,6,11.25,37,,0.34385,,0.0920415,0.025945982,-25.217,0.169275,59.9578495,67.58287174,1.52655,0
2019,2,6,12.25,37,,0.33261,,0.14204,0.017405934,-24.167,0.1883,93.7695095,87.20839348,1.5631,0
2019,2,6,13.25,37,,0.31639,,0.18963,0.054075838,-23.276,0.206725,187.01817,93.85783043,1.84755,0
2019,2,6,14.25,37,,0.34079,,0.232535,0.039986354,-22.3465,0.24892,236.14533,88.16704783,2.2733,0
2019,2,6,15.25,37,,0.350515,,0.225445,0.035107281,-21.262,0.282355,202.84748,70.50996087,1.95325,0
2019,2,6,16.25,37,,0.364665,,0.18934,0.04149601,-21.6355,0.2688,75.3021415,38.63548478,2.10935,0
2019,2,6,17.25,37,,0.37106,,0.15715,,-22.0145,0.27225,24.3713515,17.13296326,2.26885,0
2019,2,6,18.25,37,,0.36398,,0.11914,,-22.8965,0.234645,2.40971035,1.472764565,2.13905,0
2019,2,6,19.25,37,,0.37395,,0.0830955,,-23.714,0.195015,0,0,2.09625,0
2019,2,6,20.25,37,,0.351625,,0.087282,,-24.09,0.189835,0,0,2.4509,0
2019,2,6,21.25,37,,0.37665,,0.0594805,,-24.1385,0.189125,0,0,2.95745,0
2019,2,6,22.25,37,,0.377695,,0.0173652,,-24.7455,0.16245,0,0,2.61705,0
2019,2,6,23.25,37,,0.37675,,0.0134867,,-25.4385,0.141825,0,0,1.56575,0
2019,2,7,0.25,38,,0.539585,,-0.169678,,-25.3,0.148045,0,0,1.26375,0.0166667
2019,2,7,1.25,38,,0.372835,,-0.01622025,,-26.206,0.13239,0,0,1.7561,0
2019,2,7,2.25,38,,0.36378,,-0.00468565,,-25.6725,0.125005,0,0,2.9674,0.02
2019,2,7,3.25,38,,0.377745,,-0.0228655,,-26.011,0.12251,0,0,2.99275,0.025
2019,2,7,4.25,38,,0.37709,,-0.022674,,-26.0245,0.123565,0,0,2.87115,0.0166667
2019,2,7,5.25,38,,0.38013,,-0.032596,,-25.947,0.129185,0,0,2.47285,0
2019,2,7,6.25,38,,0.35453,,-0.023552,,-26.3605,0.126705,0,0,2.0744,0
2019,2,7,7.25,38,,0.355455,,-0.0248769,,-26.5815,0.12679,0,0,2.01275,0
2019,2,7,8.25,38,,0.356715,,-0.0107181,,-26.1565,0.135745,0,0,1.8105,0
2019,2,7,9.25,38,,0.350925,,0.0020379,,-26.056,0.146395,33.121889,11.53810989,1.9322,0
2019,2,7,10.25,38,,0.365135,,0.0532015,0.039833368,-25.5005,0.164615,76.4254195,44.30226196,1.34685,0
2019,2,7,11.25,38,,0.342195,,0.139995,0.026988401,-23.3155,0.19748,126.4297025,73.56097935,1.89965,0
2019,2,7,12.25,38,,0.324135,,0.21142,0.021746297,-22.198,0.211275,288.575485,92.26208804,1.8112,0
2019,2,7,13.25,38,,0.330115,,0.216255,0.040453837,-21.228,0.23537,354.946265,94.45776196,2.2294,0
2019,2,7,14.25,38,,0.31937,,0.23524,0.016038218,-21.3415,0.26152,352.302045,88.43169674,1.89365,0
2019,2,7,15.25,38,,0.33367,,0.232915,0.066773922,-20.8375,0.29523,296.957825,71.05780543,1.96285,0
2019,2,7,16.25,38,,0.36043,,0.20171,0.099512408,-20.682,0.309815,162.613605,42.76869457,2.2283,0
2019,2,7,17.25,38,,0.37487,,0.16594,,-21.0095,0.301305,30.486534,17.41502109,1.8336,0
2019,2,7,18.25,38,,0.36802,,0.137335,,-21.712,0.280515,1.27848485,1.548605761,2.01785,0
2019,2,7,19.25,38,,0.3731,,0.0919245,,-22.5055,0.2438,0,0,2.56695,0
2019,2,7,20.25,38,,0.37252,,0.080032,,-23.1315,0.20413,0,0,1.84945,0
2019,2,7,21.25,38,,0.37469,,0.053884,,-23.4225,0.19402,0,0,1.8762,0
2019,2,7,22.25,38,,0.36104,,0.036214,,-24.1525,0.163505,0,0,1.7589,0
2019,2,7,23.25,38,,0.372585,,0.00582235,,-24.8045,0.14632,0,0,2.0976,0
2019,2,8,0.25,39,,0.374595,,-0.0193205,,-25.157,0.136645,0,0,1.8409,0
2019,2,8,1.25,39,,0.377475,,-0.044722,,-25.713,0.120775,0,0,1.54405,0
2019,2,8,2.25,39,,0.37838,,-0.054679,,-26.167,0.114415,0,0,1.1971,0
2019,2,8,3.25,39,,0.3768,,-0.043107,,-26.084,0.113885,0,0,6.2118,0
2019,2,8,4.25,39,,0.37569,,-0.0367395,,-25.86,0.125165,0,0,2.810775,0
2019,2,8,5.25,39,,0.37454,,-0.0188175,,-25.522,0.12643,0,0,1.39665,0
2019,2,8,6.25,39,,0.37587,,-0.039405,,-25.5835,0.139205,0,0,1.4057,0
2019,2,8,7.25,39,,0.34977,,0.0041785,,-25.5455,0.13976,0,0,2.635325,0
2019,2,8,8.25,39,,0.32904,,0.0415385,,-24.9215,0.13892,0,0,3.56755,0
2019,2,8,9.25,39,,0.402665,,-0.0645175,,-25.383,0.15048,23.473273,10.08160022,1.633525,0
2019,2,8,10.25,39,,0.34674,,-0.0640585,0.027520052,-26.691,0.14721,86.021571,38.51196087,2.16595,0
2019,2,8,11.25,39,,0.342445,,0.08868,0.029792748,-25.0045,0.16965,235.37277,62.71003913,3.17545,0
2019,2,8,12.25,39,,0.341065,,0.180545,0.007579516,-22.101,0.226705,338.92197,82.64398696,2.10105,0
2019,2,8,13.25,39,,0.32062,,0.267235,0.04802324,-20.0385,0.31131,364.79117,91.43445652,2.42335,0
2019,2,8,14.25,39,,0.27912,,0.341845,0.067912251,-18.811,0.42278,370.53037,95.02927391,2.09735,0
2019,2,8,15.25,39,,0.3203,,0.31572,-0.009657655,-18.2865,0.5102,304.49457,76.13387391,2.3444,0
2019,2,8,16.25,39,,0.355155,,0.28128,0.099442136,-17.5605,0.521255,199.80877,49.85912609,3.4649,0
2019,2,8,17.25,39,,0.37366,,0.20036,,-18.741,0.42985,74.4444685,20.33589967,2.02205,0
2019,2,8,18.25,39,,0.386225,,0.14421,,-20.0005,0.351585,1.7531835,1.703913804,1.8065,0
2019,2,8,19.25,39,,0.378475,,0.0871835,,-21.1805,0.27633,0,0,1.8733,0
2019,2,8,20.25,39,,0.37372,,0.058402,,-22.7695,0.1958,0,0,2.46395,0
2019,2,8,21.25,39,,0.364255,,0.0463265,,-23.0525,0.196985,0,0,2.77795,0
2019,2,8,22.25,39,,0.354515,,0.034031,,-23.813,0.16436,0,0,2.8385,0
2019,2,8,23.25,39,,0.362715,,0.00759845,,-24.216,0.159835,0,0,2.3886,0
2019,2,9,0.25,40,,0.3618,,-0.0048325,,-24.5595,0.158105,0,0,1.6922,0
2019,2,9,1.25,40,,0.366985,,-0.0281325,,-24.8895,0.1551,0,0,1.3832,0
2019,2,9,2.25,40,,0.34181,,-0.0121303,,-25.2815,0.1594,0,0,2.5043,0
2019,2,9,3.25,40,,0.39717,,-0.086147,,-25.7005,0.140985,0,0,2.32735,0
2019,2,9,4.25,40,,0.462185,,-0.169155,,-26.0615,0.117195,0,0,2.5938,0
2019,2,9,5.25,40,,0.45452,,-0.17005,,-26.487,0.11064,0,0,1.93525,0
2019,2,9,6.25,40,,0.34622,,-0.0624945,,-26.369,0.12532,0,0,1.96195,0
2019,2,9,7.25,40,,0.32261,,-0.0663245,,-27.033,0.117015,0,0,2.17615,0
2019,2,9,8.25,40,,0.380985,,-0.137985,,-27.4595,0.11755,0,0,1.90355,0
2019,2,9,9.25,40,,0.356955,,-0.103355,,-27.635,0.129995,45.097736,13.1394887,1.73995,0
2019,2,9,10.25,40,,0.35964,,-0.0545995,0.01717066,-26.544,0.14612,193.12892,50.91829891,2.08775,0
2019,2,9,11.25,40,,0.339045,,-0.0135158,0.040166058,-25.448,0.16442,317.086605,92.22015217,2.6411,0
2019,2,9,12.25,40,,0.32082,,0.093688,0.039448531,-24.2605,0.185585,401.06929,121.3383109,2.618,0
2019,2,9,13.25,40,,0.331665,,0.158795,0.001682917,-21.4715,0.262615,429.36197,134.7869033,2.8797,0
2019,2,9,14.25,40,,0.32329,,0.175775,0.037969267,-20.55,0.329255,402.07966,129.3235402,3.2636,0
2019,2,9,15.25,40,,0.347235,,0.169815,0.031687807,-20.271,0.348735,330.55734,106.4819152,2.83125,0
2019,2,9,16.25,40,,0.358495,,0.18439,0.109921586,-19.462,0.385345,222.250025,70.75116087,2.32875,0
2019,2,9,17.25,40,,0.373915,,0.13904,,-19.2945,0.38236,96.0272095,26.9305138,2.1573,0
2019,2,9,18.25,40,,0.368235,,0.095768,,-20.6215,0.295795,8.2327855,2.369321739,2.4486,0
2019,2,9,19.25,40,,0.37754,,0.056942,,-21.6535,0.231905,0,0,2.7857,0
2019,2,9,20.25,40,,0.36425,,0.0409245,,-22.291,0.209395,0,0,2.53775,0
2019,2,9,21.25,40,,0.431275,,-0.08019935,,-23.4465,0.183525,0,0,3.0495,0
2019,2,9,22.25,40,,0.36982,,-0.0435855,,-24.6485,0.14916,0,0,2.5775,0
2019,2,9,23.25,40,,0.372955,,-0.0528995,,-24.997,0.13725,0,0,1.269655,0
2019,2,10,0.25,41,,0.373295,,-0.06853,,-25.078,0.135595,0,0,1.69525,0
2019,2,10,1.25,41,,0.37206,,-0.0420085,,-25.205,0.1301,0,0,1.97545,0
2019,2,10,2.25,41,,0.35342,,-0.0265435,,-24.669,0.15364,0,0,1.63535,0
2019,2,10,3.25,41,,0.373955,,-0.0469585,,-24.643,0.15477,0,0,1.48155,0
2019,2,10,4.25,41,,0.3801,,-0.082168,,-25.051,0.149975,0,0,0.31554,0
2019,2,10,5.25,41,,0.373085,,-0.075253,,-25.5805,0.13049,0,0,0.55879,0
2019,2,10,6.25,41,,0.37441,,-0.0594995,,-25.273,0.134125,0,0,1.1665,0
2019,2,10,7.25,41,,0.37318,,-0.073112,,-24.791,0.13105,0,0,1.4656,0
2019,2,10,8.25,41,,0.350415,,-0.062896,,-25.677,0.125565,0,0,2.23733,0
2019,2,10,9.25,41,,0.3423,,-0.0498815,,-25.7775,0.118365,43.289098,13.48888804,1.237225,0
2019,2,10,10.25,41,,0.355925,,0.0190706,0.030754296,-24.4875,0.16027,163.398255,56.22845217,1.30455,0
2019,2,10,11.25,41,,0.34884,,0.10667,0.018375239,-21.647,0.23825,275.406765,96.11866957,1.8355,0
2019,2,10,12.25,41,,0.34244,,0.160855,0.030112889,-19.947,0.353575,354.16527,123.1480174,2.02895,0
2019,2,10,13.25,41,,0.31951,,0.223435,0.027316418,-18.486,0.57449,390.71878,136.3023652,2.6615,0
2019,2,10,14.25,41,,0.35787,,0.210815,0.057580232,-17.4815,0.72652,379.807285,130.9599739,2.60335,0
2019,2,10,15.25,41,,0.36716,,0.20991,0.016472118,-16.9445,0.767045,316.330795,107.4545391,2.26885,0
2019,2,10,16.25,41,,0.37689,,0.203095,0.081249761,-16.7405,0.7702,222.974305,72.60671304,2.59085,0
2019,2,10,17.25,41,,0.377275,,0.17738,0.114534884,-16.8485,0.7359,98.2943095,28.42117011,2.60325,0
2019,2,10,18.25,41,,0.368875,,0.1295,,-18.123,0.5585,8.3155965,2.509009239,2.2809,0
2019,2,10,19.25,41,,0.378435,,0.060139,,-19.9005,0.400725,0,0,2.90065,0
2019,2,10,20.25,41,,0.37373,,0.00580135,,-21.699,0.291405,0,0,2.938,0
2019,2,10,21.25,41,,0.370535,,-0.02396,,-23.039,0.25179,0,0,1.8834,0
2019,2,10,22.25,41,,0.37199,,-0.036251,,-23.608,0.229475,0,0,1.45525,0
2019,2,10,23.25,41,,0.37212,,-0.04165,,-23.7925,0.206765,0,0,1.61725,0
2019,2,11,0.25,42,,0.371685,,-0.0570295,,-24.0715,0.18539,0,0,1.81755,0
2019,2,11,1.25,42,,0.378305,,-0.055539,,-24.2385,0.176935,0,0,1.50355,0
2019,2,11,2.25,42,,0.362865,,-0.049802,,-23.9995,0.173985,0,0,2.5008,0
2019,2,11,3.25,42,,0.372455,,-0.0777045,,-24.5725,0.14572,0,0,2.62,0
2019,2,11,4.25,42,,0.38425,,-0.10642,,-25.081,0.13876,0,0,2.9908,0
2019,2,11,5.25,42,,0.373995,,-0.094185,,-25.301,0.1415,0,0,2.61665,0
2019,2,11,6.25,42,,0.357525,,-0.0672985,,-25.108,0.148825,0,0,2.29635,0
2019,2,11,7.25,42,,0.33926,,-0.050323,,-24.815,0.151615,0,0,2.424,0
2019,2,11,8.25,42,,0.35093,,-0.0546385,,-24.9725,0.149065,0,0,2.7211,0
2019,2,11,9.25,42,,0.354565,,-0.024042,,-24.0695,0.15538,42.978701,12.43150065,3.54885,0
2019,2,11,10.25,42,,0.352775,,0.0163369,0.00926707,-23.1535,0.163075,87.2143375,32.6975837,3.2516,0
2019,2,11,11.25,42,,0.33196,,0.080897,0.026689635,-21.535,0.176945,109.84097,45.1280163,3.9878,0
2019,2,11,12.25,42,,0.338175,,0.1199,0.016690408,-20.362,0.19039,147.85461,61.501925,4.44905,0
2019,2,11,13.25,42,,0.333205,,0.16006,0.019088735,-18.886,0.239485,203.52825,82.29540109,3.95895,0.0466667
2019,2,11,14.25,42,,0.301555,,0.21076,0.035889223,-18.0255,0.302,191.15188,77.49104891,3.76875,0
2019,2,11,15.25,42,,0.349205,,0.174725,0.032717123,-17.644,0.32702,146.16052,59.2019163,3.8327,0.105
2019,2,11,16.25,42,,0.361095,,0.175015,0.023317269,-17.1385,0.34734,84.5771575,34.03995543,3.6874,0.015
2019,2,11,17.25,42,,0.371395,,0.16042,0.01810523,-16.9435,0.318785,37.715294,14.74343065,3.5418,0.11
2019,2,11,18.25,42,,0.37856,,0.14728,,-17.2205,0.2725,4.49336085,1.631279348,3.06065,0
2019,2,11,19.25,42,,0.390145,,0.119425,,-17.4855,0.235975,0,0,2.1484,0
2019,2,11,20.25,42,,0.406225,,0.0886955,,-17.979,0.188765,0,0,2.27505,0
2019,2,11,21.25,42,,0.41697,,0.059461,,-18.528,0.19353,0,0,2.67425,0.0533333
2019,2,11,22.25,42,,0.434915,,0.0362685,,-18.909,0.21264,0,0,2.39065,0
2019,2,11,23.25,42,,0.42472,,0.040299,,-19.058,0.207185,0,0,2.3419,0.371667
2019,2,12,0.25,43,,0.42076,,0.0446035,,-19.098,0.20335,0,0,2.2568,0.125
2019,2,12,1.25,43,,0.413145,,0.0480965,,-19.13,0.194875,0,0,1.93395,0.225
2019,2,12,2.25,43,,0.39173,,0.0624675,,-19.307,0.1933,0,0,1.7953,0.103333
2019,2,12,3.25,43,,0.37973,,0.067262,,-19.5295,0.19029,0,0,1.58495,0
2019,2,12,4.25,43,,0.387575,,0.05267,,-19.7285,0.18474,0,0,1.52195,0
2019,2,12,5.25,43,,0.37997,,0.0523065,,-19.9315,0.17971,0,0,1.7801,0.085
2019,2,12,6.25,43,,0.364175,,0.047507,,-20.281,0.17429,0,0,2.40195,0.275
2019,2,12,7.25,43,,0.348535,,0.0303355,,-21.2655,0.159075,0,0,2.87875,0
2019,2,12,8.25,43,,0.340205,,0.0301425,,-21.96,0.15473,0,0,2.5291,0
2019,2,12,9.25,43,,0.368285,,0.0035395,,-22.0035,0.16757,20.7729855,8.665800217,2.1472,0.08
2019,2,12,10.25,43,,0.351655,,0.0561665,0.01346943,-21.5405,0.17651,64.612268,27.33514457,4.4684,0.13
2019,2,12,11.25,43,,0.34006,,0.11023,0.011123401,-19.9785,0.19466,151.61845,55.11883696,1.6631,0.2
2019,2,12,12.25,43,,0.337725,,0.16157,0.026711705,-18.655,0.252745,287.30813,95.34492065,1.86995,0.015
2019,2,12,13.25,43,,0.341535,,0.18061,0.026949127,-17.1495,0.35729,301.47782,106.4514391,1.9438,0.0316667
2019,2,12,14.25,43,,0.358095,,0.167215,0.007263573,-16.95,0.39725,263.5625,100.0949141,1.75585,0
2019,2,12,15.25,43,,0.357445,,0.169345,0.020756141,-16.825,0.42072,205.92218,79.72534565,1.80595,0
2019,2,12,16.25,43,,0.35285,,0.177215,0.018041593,-16.635,0.43151,146.7733625,57.18295109,1.714285,0
2019,2,12,17.25,43,,0.377765,,0.15399,0.047089632,-16.516,0.444255,83.1275465,28.90794783,1.44545,0
2019,2,12,18.25,43,,0.389255,,0.0986475,,-17.1795,0.372705,3.75917935,3.294842174,3.1924,0
2019,2,12,19.25,43,,0.39014,,0.0356125,,-18.952,0.2303,0,0,2.48835,0
2019,2,12,20.25,43,,0.38829,,-0.0047957,,-20.8245,0.177225,0,0,2.68195,0
2019,2,12,21.25,43,,0.391875,,-0.033283,,-21.8505,0.16356,0,0,2.6371,0
2019,2,12,22.25,43,,0.39548,,-0.01402845,,-21.936,0.15971,0,0,2.70815,0.0316666
2019,2,12,23.25,43,,0.39966,,-0.047034,,-21.593,0.16787,0,0,2.4875,0
2019,2,13,0.25,44,,0.44344,,-0.077204,,-22.3385,0.157925,0,0,2.93495,0
2019,2,13,1.25,44,,0.483855,,-0.0929785,,-21.5135,0.16638,0,0,2.20915,0.02
2019,2,13,2.25,44,,0.44542,,-0.06468445,,-21.1395,0.168975,0,0,2.43605,0.0366667
2019,2,13,3.25,44,,0.386235,,0.00159271,,-21.356,0.163095,0,0,3.43665,0.01
2019,2,13,4.25,44,,0.390855,,-0.019374,,-21.233,0.168795,0,0,3.3704,0.0333333
2019,2,13,5.25,44,,0.38338,,-0.01163305,,-21.8205,0.16579,0,0,2.57465,0
2019,2,13,6.25,44,,0.368145,,-0.0183435,,-21.7445,0.173085,0,0,1.41885,0
2019,2,13,7.25,44,,0.35288,,-0.023306,,-22.7055,0.163085,0,0,1.81575,0
2019,2,13,8.25,44,,0.34119,,-0.0312,,-23.3405,0.161685,0,0,1.77915,0
2019,2,13,9.25,44,,0.34462,,-0.00354725,,-23.367,0.159635,35.1638635,11.55306761,2.42915,0
2019,2,13,10.25,44,,0.34827,,0.0275735,0.016775737,-21.976,0.171105,138.88292,38.32100217,1.875,0
2019,2,13,11.25,44,,0.334395,,0.078139,0.024350463,-20.713,0.183935,362.90462,81.12535,2.1299,0
2019,2,13,12.25,44,,0.337895,,0.0919575,0.047498638,-19.8165,0.192065,440.36283,111.3916543,2.14885,0
2019,2,13,13.25,44,,0.341425,,0.110545,0.011884682,-19.2175,0.193835,477.00603,133.1318717,2.69965,0
2019,2,13,14.25,44,,0.32235,,0.13204,0.011701482,-18.712,0.198065,441.24924,126.7916543,2.91235,0
2019,2,13,15.25,44,,0.350905,,0.109245,0.04019635,-18.5975,0.1946,362.04244,103.2851326,3.18605,0
2019,2,13,16.25,44,,0.366045,,0.0941685,0.018895346,-18.3945,0.192675,167.73565,57.38730652,2.968,0
2019,2,13,17.25,44,,0.364565,,0.0844225,-0.00092067,-18.656,0.18979,60.404351,23.01839359,2.8314,0
2019,2,13,18.25,44,,0.370355,,0.065199,,-19.0495,0.187205,7.015702,2.844305543,2.92915,0
2019,2,13,19.25,44,,0.38408,,0.0436445,,-19.392,0.18541,0,0,3.0459,0
2019,2,13,20.25,44,,0.4262,,-0.00328178,,-19.5995,0.18358,0,0,2.8504,0
2019,2,13,21.25,44,,0.387065,,0.031125,,-19.7225,0.183245,0,0,2.6739,0.02
2019,2,13,22.25,44,,0.389565,,0.0263065,,-19.8295,0.182775,0,0,2.36695,0.0416667
2019,2,13,23.25,44,,0.38975,,0.0231725,,-19.8905,0.182365,0,0,2.5258,0
2019,2,14,0.25,45,,0.38762,,0.021852,,-19.961,0.181645,0,0,2.38285,0
2019,2,14,1.25,45,,0.38547,,0.00993055,,-20.2055,0.18022,0,0,2.4263,0.0233333
2019,2,14,2.25,45,,0.370615,,0.014967,,-20.7175,0.178135,0,0,2.03395,0.0266667
2019,2,14,3.25,45,,0.376175,,0.003976375,,-20.9595,0.176655,0,0,2.26965,0
2019,2,14,4.25,45,,0.2583,,0.12033789,,-20.893,0.176765,0,0,2.0605,0.02
2019,2,14,5.25,45,,0.37384,,-0.0081422,,-21.1955,0.175725,0,0,2.5893,0
2019,2,14,6.25,45,,0.35777,,-0.0130832,,-21.777,0.172215,0,0,2.82815,0
2019,2,14,7.25,45,,0.383275,,-0.0601035,,-22.49,0.16818,0,0,2.75125,0
2019,2,14,8.25,45,,0.34937,,-0.0304555,,-23.0985,0.16442,1.6202018,0.678561054,1.49175,0
2019,2,14,9.25,45,,0.369475,,-0.014671,,-22.4785,0.173365,72.9145005,18.89392957,1.91745,0
2019,2,14,10.25,45,,0.36987,,0.0209685,0.011442509,-21.0265,0.187935,210.33229,61.68360761,2.1106,0
2019,2,14,11.25,45,,0.344625,,0.0960735,0.052793286,-19.7325,0.195075,338.06709,105.8183946,2.86195,0
2019,2,14,12.25,45,,0.333725,,0.146535,0.018488629,-18.07,0.213365,418.32688,137.5433989,3.22085,0
2019,2,14,13.25,45,,0.327195,,0.18602,0.042853896,-16.6525,0.241925,447.316675,150.7162315,3.32135,0.0166667
2019,2,14,14.25,45,,0.30531,,0.23984,0.02084251,-15.638,0.313245,428.98147,144.7108011,3.24495,0
2019,2,14,15.25,45,,0.33651,,0.23291,-0.011742059,-14.3835,0.443005,359.03626,120.795588,2.01715,0
2019,2,14,16.25,45,,0.36056,,0.2183,0.032421311,-13.7905,0.52544,247.89106,82.61841848,1.81045,0
2019,2,14,17.25,45,,0.36094,,0.20803,0.034863517,-13.7675,0.541235,118.4863495,36.76516196,1.6018,0
2019,2,14,18.25,45,,0.37745,,0.164095,,-14.5585,0.46909,14.283473,4.94770963,1.50045,0
2019,2,14,19.25,45,,0.37815,,0.150845,,-15.282,0.398645,0,0,1.37615,0
2019,2,14,20.25,45,,0.379055,,0.14035,,-15.617,0.37361,0,0,2.10845,0
2019,2,14,21.25,45,,0.384875,,0.1099715,,-15.9075,0.358285,0,0,1.28785,0
2019,2,14,22.25,45,,0.38741,,0.044997,,-18.0275,0.21121,0,0,2.15845,0
2019,2,14,23.25,45,,0.38812,,0.042314,,-18.928,0.20341,0,0,2.22285,0
2019,2,15,0.25,46,,0.39002,,0.057635,,-18.5375,0.23763,0,0,1.62955,0
2019,2,15,1.25,46,,0.38544,,0.025733,,-19.033,0.24051,0,0,2.38775,0.03
2019,2,15,2.25,46,,0.38149,,-0.00957,,-19.677,0.215025,0,0,2.32105,0.0333333
2019,2,15,3.25,46,,0.377785,,-0.0467335,,-21.9755,0.15825,0,0,3.4044,0.02
2019,2,15,4.25,46,,0.5041,,-0.169159,,-22.599,0.133055,0,0,3.67975,0
2019,2,15,5.25,46,,0.37385,,0.0138056,,-21.009,0.19132,0,0,3.6302,0
2019,2,15,6.25,46,,0.378835,,-0.0005035,,-20.192,0.23675,0,0,2.4798,0
2019,2,15,7.25,46,,0.36467,,0.0009825,,-20.9675,0.20577,0,0,2.93415,0
2019,2,15,8.25,46,,0.358605,,0.0047825,,-20.9995,0.20455,0.74983665,0.841765022,2.69275,0
2019,2,15,9.25,46,,0.285005,,0.086553,,-21.29,0.197475,73.340348,23.12422772,1.987,0
2019,2,15,10.25,46,,0.37174,,0.0691665,0.016989762,-19.698,0.260495,181.12241,62.55770978,1.7365,0
2019,2,15,11.25,46,,0.35195,,0.140005,0.035549566,-17.075,0.42009,293.06498,103.9153207,1.8388,0
2019,2,15,12.25,46,,0.33406,,0.189425,0.031755642,-15.8855,0.55376,373.95254,134.86315,2.5274,0
2019,2,15,13.25,46,,0.34994,,0.1994,-0.012933819,-14.6755,0.68653,411.69511,148.2805446,2.70925,0
2019,2,15,14.25,46,,0.35438,,0.20227,-0.013546128,-14.095,0.72591,406.907675,144.5957641,3.08445,0
2019,2,15,15.25,46,,0.353355,,0.207305,0.022519794,-13.9025,0.7311,329.27524,114.1338109,3.18455,0
2019,2,15,16.25,46,,0.35511,,0.214945,0.041674782,-13.5165,0.780515,241.942805,80.96533587,2.16075,0
2019,2,15,17.25,46,,0.360845,,0.18954,0.021288513,-13.5635,0.81312,91.7763705,31.65088293,2.83975,0
2019,2,15,18.25,46,,0.370265,,0.148215,,-14.7345,0.636945,16.62663035,4.907287652,1.39285,0
2019,2,15,19.25,46,,0.380295,,0.11008,,-15.805,0.50914,0,0,1.51325,0
2019,2,15,20.25,46,,0.385095,,0.0866445,,-16.677,0.42428,0,0,1.5869,0
2019,2,15,21.25,46,,0.3897,,0.0577925,,-17.391,0.357865,0,0,1.2325,0
2019,2,15,22.25,46,,0.38979,,0.0426115,,-18.2865,0.286815,0,0,2.787705,0
2019,2,15,23.25,46,,0.389635,,0.05154,,-18.1875,0.299255,0,0,1.2896,0
2019,2,16,0.25,47,,0.389765,,0.045482,,-18.208,0.301485,0,0,1.81365,0
2019,2,16,1.25,47,,0.389635,,0.0553015,,-17.9775,0.328975,0,0,2.46555,0
2019,2,16,2.25,47,,0.35775,,0.0528325,,-18.325,0.3063,0,0,3.8359,0
2019,2,16,3.25,47,,0.382775,,0.0031045,,-19.645,0.200685,0,0,3.21645,0
2019,2,16,4.25,47,,0.44252,,-0.0676715,,-20.1765,0.15717,0,0,2.15305,0
2019,2,16,5.25,47,,0.372335,,-0.022947,,-20.7845,0.148375,0,0,2.71925,0
2019,2,16,6.25,47,,0.239845,,0.09571,,-21.5155,0.13696,0,0,3.3645,0
2019,2,16,7.25,47,,0.33115,,-0.00416385,,-21.9475,0.13464,0,0,3.6949,0
2019,2,16,8.25,47,,0.32239,,0.0079049,,-22.042,0.1362,2.53788935,0.708122902,3.77595,0
2019,2,16,9.25,47,,0.330635,,0.0004656,,-21.921,0.15162,35.676491,13.92085457,3.50585,0
2019,2,16,10.25,47,,0.33886,,0.0466105,0.021286648,-21.2585,0.16746,112.6110065,44.66107174,2.6472,0
2019,2,16,11.25,47,,0.328105,,0.14649,0.017492615,-18.036,0.27393,311.739525,106.3904196,3.36565,0
2019,2,16,12.25,47,,0.309435,,0.21442,0.028706424,-15.402,0.533545,504.546535,150.430637,4.02925,0
2019,2,16,13.25,47,,0.340365,,0.211905,0.00704537,-14.024,0.73516,514.643555,154.4338978,4.25,0
2019,2,16,14.25,47,,0.330625,,0.22848,0.019696684,-13.338,0.82032,434.75557,152.37955,4.1581,0
2019,2,16,15.25,47,,0.36756,,0.18221,0.043514136,-13.232,0.810435,235.407585,88.3219413,4.14175,0
2019,2,16,16.25,47,,0.359935,,0.16431,0.017720458,-14.0225,0.626875,147.269605,56.59368043,4.3031,0
2019,2,16,17.25,47,,0.363015,,0.134485,0.029941628,-15.025,0.504855,62.564619,24.25172402,3.453,0
2019,2,16,18.25,47,,0.369935,,0.094898,,-16.0805,0.392155,8.95413485,3.742615402,3.0389,0
2019,2,16,19.25,47,,0.383585,,0.0476315,,-17.421,0.29679,0,0,3.6797,0
2019,2,16,20.25,47,,0.415625,,-0.01050195,,-18.498,0.23334,0,0,3.324,0
2019,2,16,21.25,47,,0.375695,,0.003451914,,-19.4485,0.19831,0,0,3.8859,0
2019,2,16,22.25,47,,0.388905,,-0.0311575,,-20.288,0.179785,0,0,2.66515,0
2019,2,16,23.25,47,,0.37066,,-0.03559,,-21.1355,0.169595,0,0,2.96375,0
2019,2,17,0.25,48,,0.383095,,-0.0636105,,-21.7605,0.169715,0,0,3.1104,0
2019,2,17,1.25,48,,0.373255,,-0.0675165,,-22.3505,0.16423,0,0,3.3457,0
2019,2,17,2.25,48,,0.409955,,-0.111285,,-22.72,0.15944,0,0,2.23145,0
2019,2,17,3.25,48,,0.392375,,-0.0981975,,-22.837,0.15763,0,0,2.32285,0
