year,month,day,hour,doy,TA,VPD,SW,PAR_up,wds
2019,7,17,17,198,20.2185,12.2705,318.220565,576.8463098,2.92215
2019,7,17,18,198,20.1015,11.415,234.142475,422.81631,2.7331
2019,7,17,19,198,19.2185,8.56965,108.902386,205.44131,3.11495
2019,7,17,20,198,18.2065,6.8396,47.560293,87.48581001,2.26395
2019,7,17,21,198,17.1385,5.59315,18.521452,33.58981,1.79345
2019,7,17,22,198,16.157,4.4376,0,0,0.926505
2019,7,17,23,198,15.493,3.8033,0,0,0.845475
2019,7,18,0,199,14.221,2.7306,0,0,2.2455
2019,7,18,1,199,12.9215,1.7009,0,0,1.38875
2019,7,18,2,199,12.5545,1.072265,0,0,1.9346
2019,7,18,3,199,12.023,0.41639,0,0,1.49145
2019,7,18,4,199,11.7795,0.219125,0,0,1.65375
2019,7,18,5,199,11.9755,0.18514,6.8505565,19.04625945,1.09885
2019,7,18,6,199,11.3945,0.17448,71.1260355,136.2341085,2.1197
2019,7,18,7,199,12.2485,0.164705,126.835685,245.32156,1.27935
2019,7,18,8,199,14.207,0.794975,234.288835,442.89501,2.34725
2019,7,18,9,199,15.3125,2.42155,370.674985,689.0284602,2.9881
2019,7,18,10,199,16.976,5.04455,415.391135,771.67691,3.09545
2019,7,18,11,199,18.2805,7.21215,615.027285,1114.420375,2.56735
2019,7,18,12,199,18.3415,6.9601,382.913435,734.6138098,2.43675
2019,7,18,13,199,18.6975,7.67485,354.349585,686.0522552,2.33445
2019,7,18,14,199,18.7275,7.7252,302.295735,589.7107048,2.428
2019,7,18,15,199,18.8555,7.9054,354.751885,673.2041548,2.06825
2019,7,18,16,199,19.5825,9.18555,464.113035,852.3526102,2.1961
2019,7,18,17,199,19.762,8.7215,428.73418,771.4010549,1.694
2019,7,18,18,199,19.162,8.50095,163.41033,322.334505,1.84055
2019,7,18,19,199,17.1465,6.2492,135.31598,253.997955,3.8607
2019,7,18,20,199,15.8575,3.8466,57.8456315,105.404404,2.1968
2019,7,18,21,199,15.653,2.84855,5.86598125,12.4583554,1.93075
2019,7,18,22,199,15.0075,1.77435,0,0,1.87785
2019,7,18,23,199,14.64,0.73852,0,0,2.2018
2019,7,19,0,200,14.5205,0.562915,0,0,2.03885
2019,7,19,1,200,13.773,0.422215,0,0,1.83655
2019,7,19,2,200,13.322,0.332985,0,0,1.567
2019,7,19,3,200,12.864,0.263965,0,0,1.22698
2019,7,19,4,200,12.59,0.215585,0,0,1.16557
2019,7,19,5,200,12.4995,0.19257,0.5140785,3.785175601,1.28965
2019,7,19,6,200,12.8355,0.2563,25.7410545,49.22345851,1.7662
2019,7,19,7,200,13.327,0.567,137.84235,259.75749,2.493
2019,7,19,8,200,14.421,1.2292,251.75965,467.364025,2.19925
2019,7,19,9,200,15.8195,2.1217,441.873445,794.6305549,2.56895
2019,7,19,10,200,17.575,4.3235,557.57724,994.047085,3.91085
2019,7,19,11,200,18.016,6.1929,426.47104,782.3236201,5.4066
2019,7,19,12,200,18.3605,7.68285,519.65484,933.0951351,7.7403
2019,7,19,13,200,18.848,8.5791,485.56363,875.1866901,6.4048
2019,7,19,14,200,18.852,9.527,307.95243,574.5382198,5.94905
2019,7,19,15,200,19.3715,9.5044,537.21123,940.3447351,5.15165
2019,7,19,16,200,20.1825,10.0335,642.99502,1106.456285,4.2844
2019,7,19,17,200,18.8025,7.33535,245.83382,455.55782,4.13475
2019,7,19,18,200,17.761,5.16435,214.38262,390.019355,3.0469
2019,7,19,19,200,18.1145,5.42845,136.447915,247.770885,3.02935
2019,7,19,20,200,17.631,4.40715,85.8757105,144.667415,2.70365
2019,7,19,21,200,16.842,3.61945,17.1381591,28.9852011,2.5004
2019,7,19,22,200,16.102,3.2171,0,0,2.7832
2019,7,19,23,200,15.634,2.8916,0,0,2.743
2019,7,20,0,201,15.299,2.67075,0,0,2.96065
2019,7,20,1,201,14.214,1.75955,0,0,3.6484
2019,7,20,2,201,13.465,1.49755,0,0,3.52435
2019,7,20,3,201,13.004,1.28995,0,0,2.95375
2019,7,20,4,201,12.5595,1.01845,0,0,2.431
2019,7,20,5,201,12.4935,1.077,6.698149,10.3099665,2.4427
2019,7,20,6,201,12.497,1.1976,48.494936,81.00443149,2.11015
2019,7,20,7,201,13.0605,1.6323,107.64456,190.75693,2.1315
2019,7,20,8,201,13.4235,1.9599,168.191185,305.80193,2.2869
2019,7,20,9,201,14.308,2.93295,236.614805,423.62193,2.0305
2019,7,20,10,201,14.719,3.49325,171.74843,323.96693,1.9631
2019,7,20,11,201,15.4205,4.3759,242.777055,454.67693,1.5438
2019,7,20,12,201,16.1615,5.29635,468.880675,842.7719299,2.5404
2019,7,20,13,201,17.076,6.79875,575.6843,995.1169149,1.85155
2019,7,20,14,201,18.3705,9.42365,745.757925,1262.7519,2.43515
2019,7,20,15,201,19.268,11.3715,822.861545,1371.4519,2.4576
2019,7,20,16,201,19.824,13.3905,683.870175,1145.2019,2.7049
2019,7,20,17,201,20.1585,13.343,561.238795,938.701915,2.4681
2019,7,20,18,201,20.5325,13.999,405.842415,677.6419298,1.9532
2019,7,20,19,201,20.159,13.302,244.621045,382.96193,2.1141
2019,7,20,20,201,19.5805,11.9825,101.3196655,166.32193,1.45815
2019,7,20,21,201,18.282,9.75495,12.60438895,26.52548285,1.6099
2019,7,20,22,201,16.6525,7.29995,0,0,1.3438
2019,7,20,23,201,15.68,5.7585,0,0,0.98693
2019,7,21,0,202,15.005,4.09115,0,0,0.40767
2019,7,21,1,202,14.15,2.79525,0,0,0.52718
2019,7,21,2,202,11.992,1.3496,0,0,1.323935
2019,7,21,3,202,11.7865,0.64686,0,0,0.67137
2019,7,21,4,202,11.3885,0.435135,0,0,0.64445
2019,7,21,5,202,11.634,0.29275,5.5917355,12.721189,0.615465
2019,7,21,6,202,12.424,0.50719,70.6692765,136.185379,0.86708
2019,7,21,7,202,13.215,0.77388,200.49425,360.27238,1.92525
2019,7,21,8,202,15.796,3.28885,353.090725,614.8323798,2.2706
2019,7,21,9,202,18.341,7.36135,501.7922,876.0523802,1.46125
2019,7,21,10,202,19.62,10.9225,634.258675,1093.5774,1.92075
2019,7,21,11,202,20.2315,11.8435,666.02515,1148.1274,2.17645
2019,7,21,12,202,21.354,13.9845,830.93162,1406.7774,1.7461
2019,7,21,13,202,22.105,15.5565,786.5281,1338.5774,2.20135
2019,7,21,14,202,22.7255,17.051,780.46957,1323.2774,2.0462
2019,7,21,15,202,23.4705,18.496,630.60605,1079.62239,2.3252
2019,7,21,16,202,23.89,19.051,628.95752,1052.38239,2.40905
2019,7,21,17,202,23.729,18.499,357.838995,613.5323798,1.86655
2019,7,21,18,202,23.9965,18.518,298.19547,507.12738,1.62135
2019,7,21,19,202,23.73,17.106,179.456945,322.26238,1.7263
2019,7,21,20,202,22.6565,13.6675,97.3749195,151.48238,1.7119
2019,7,21,21,202,21.995,12.6345,24.27739385,35.245378,2.1295
2019,7,21,22,202,20.1845,9.6226,0,0,2.5156
2019,7,21,23,202,18.6935,6.7725,0,0,2.59755
2019,7,22,0,203,18.1895,5.8361,0,0,2.7396
2019,7,22,1,203,17.3165,4.4647,0,0,2.8242
2019,7,22,2,203,16.891,3.87045,0,0,2.439
2019,7,22,3,203,16.497,3.40915,0,0,2.9181
2019,7,22,4,203,16.126,2.99615,0,0,2.8397
2019,7,22,5,203,15.864,2.6696,4.9752096,9.229863499,2.53735
2019,7,22,6,203,15.9885,3.0745,71.386628,125.2932285,2.653
2019,7,22,7,203,16.8115,3.60095,203.381075,366.46773,2.0213
2019,7,22,8,203,19.142,6.43835,355.227015,635.3427301,2.3411
2019,7,22,9,203,21.251,9.4533,505.342965,894.48273,2.82095
2019,7,22,10,203,22.507,12.0375,569.958905,999.8327148,3.10755
2019,7,22,11,203,23.018,13.3865,548.384855,957.1927149,3.3622
2019,7,22,12,203,24.048,16.1695,811.420795,1397.0677,3.1259
2019,7,22,13,203,25.061,18.806,838.011745,1440.8677,2.9765
2019,7,22,14,203,25.7805,20.3135,831.50769,1425.4677,3.58415
2019,7,22,15,203,26.0175,21.572,762.198635,1300.3677,3.4685
2019,7,22,16,203,26.132,21.807,679.71958,1159.8177,3.96265
2019,7,22,17,203,26.1955,21.664,555.915525,948.1927151,3.86485
2019,7,22,18,203,26.129,21.605,407.19147,691.7727301,3.5584
2019,7,22,19,203,25.622,19.595,251.657415,421.36273,3.2017
2019,7,22,20,203,24.4295,15.8335,109.478358,178.71773,3.3374
2019,7,22,21,203,22.2435,11.669,20.5252544,29.704227,2.8838
2019,7,22,22,203,20.577,9.0494,0,0,2.3888
2019,7,22,23,203,19.582,7.3725,0,0,1.99135
2019,7,23,0,204,18.836,6.1552,0,0,1.95755
2019,7,23,1,204,18.413,5.611,0,0,0.815035
2019,7,23,2,204,17.7055,5.0175,0,0,1.3877
2019,7,23,3,204,17.603,4.7317,0,0,2.011
2019,7,23,4,204,17.227,4.18855,0,0,1.34302
2019,7,23,5,204,17.3255,4.42545,7.2815955,16.098857,0.664825
2019,7,23,6,204,18.042,5.45415,77.9787375,150.67571,0.15249
2019,7,23,7,204,18.807,6.0631,178.199645,349.33571,0.31947
2019,7,23,8,204,20.512,8.5287,364.65805,670.1357101,2.1382
2019,7,23,9,204,22.387,11.8585,496.58646,897.6407101,2.22395
2019,7,23,10,204,24.1405,15.194,640.54487,1144.0607,2.5249
2019,7,23,11,204,24.8725,17.0135,745.563275,1314.2107,3.155
2019,7,23,12,204,26.2345,21.48,832.746685,1452.2607,4.0054
2019,7,23,13,204,26.628,22.631,859.86509,1492.3107,4.31025
2019,7,23,14,204,26.9235,23.0415,822.5635,1427.2107,4.20435
2019,7,23,15,204,27.01,23.0375,773.99191,1342.3607,4.04845
2019,7,23,16,204,27.442,23.7745,666.570315,1160.7107,3.49515
2019,7,23,17,204,27.4,23.892,536.33872,934.7357099,3.9069
2019,7,23,18,204,27.227,23.4015,390.70713,676.7557099,3.4377
2019,7,23,19,204,26.763,21.89,239.28554,405.56571,3.39685
2019,7,23,20,204,25.9475,18.7,103.539944,171.48571,2.52015
2019,7,23,21,204,24.307,15.3145,15.55045405,24.174664,2.06675
2019,7,23,22,204,22.8055,12.985,0,0,1.9778
2019,7,23,23,204,21.104,9.0887,0,0,1.8738
2019,7,24,0,205,20.43,6.31595,0,0,1.8602
2019,7,24,1,205,19.7615,5.1331,0,0,1.4904
2019,7,24,2,205,19.1435,4.59615,0,0,1.61175
2019,7,24,3,205,19.3755,5.8959,0,0,0.80566
2019,7,24,4,205,19.1225,5.7204,0,0,0.92917
2019,7,24,5,205,18.0665,4.2096,4.2627638,12.098838,1.3655
2019,7,24,6,205,17.818,3.89565,73.7241195,147.22568,0.9551
2019,7,24,7,205,19.849,6.0269,202.31004,397.98068,0.62223
2019,7,24,8,205,22.328,9.26285,340.33596,649.2606801,1.645915
2019,7,24,9,205,24.2235,13.067,508.576885,932.99569,3.38405
2019,7,24,10,205,25.3035,15.238,533.04281,976.77569,4.79695
2019,7,24,11,205,25.213,15.0035,368.20373,689.9756798,4.617
2019,7,24,12,205,24.089,12.1025,154.4926505,311.34568,4.11665
2019,7,24,13,205,22.093,7.4187,109.099571,229.73068,3.1171
2019,7,24,14,205,22.1365,6.90215,144.201495,289.88568,3.4638
2019,7,24,15,205,22.8635,7.87845,136.10242,277.04068,2.9957
2019,7,24,16,205,23.618,8.9065,363.22334,678.2256799,5.2269
2019,7,24,17,205,24.634,11.225,354.27426,639.7456799,4.14355
2019,7,24,18,205,25.119,11.9055,257.72518,463.89068,3.8157
2019,7,24,19,205,24.848,10.6585,166.716105,287.59568,4.52505
2019,7,24,20,205,23.845,7.8961,48.8895265,83.36167799,3.2611
2019,7,24,21,205,22.859,5.56955,7.2096435,8.156825998,2.6099
2019,7,24,22,205,21.8415,3.7643,0,0,4.29015
2019,7,24,23,205,21.7925,3.40555,0,0,5.3571
2019,7,25,0,206,19.1495,4.1426,0,0,3.5233
2019,7,25,1,206,17.801,3.6708,0,0,2.98165
2019,7,25,2,206,17.528,2.71145,0,0,2.8128
2019,7,25,3,206,17.188,2.19345,0,0,3.17095
2019,7,25,4,206,16.783,2.66785,0,0,3.79465
2019,7,25,5,206,15.9825,2.83105,4.38162355,7.032530002,4.69505
2019,7,25,6,206,15.451,2.87655,20.1273675,30.4420495,4.2928
2019,7,25,7,206,15.358,3.64025,172.33543,312.618035,5.00205
2019,7,25,8,206,15.161,3.57205,212.79999,395.738025,5.24565
2019,7,25,9,206,14.458,3.1658,121.88455,237.64801,4.60865
2019,7,25,10,206,14.502,3.33725,165.57411,324.977995,3.3201
2019,7,25,11,206,14.679,3.2566,329.31867,632.0179849,3.1532
2019,7,25,12,206,15.448,3.6734,312.25323,598.03297,3.06805
2019,7,25,13,206,16.5725,5.2145,519.73779,940.5479801,2.5226
2019,7,25,14,206,17.8455,7.065,428.90235,795.1979451,2.29235
2019,7,25,15,206,19.043,8.78145,459.25191,836.9629298,3.43925
2019,7,25,16,206,19.881,9.7645,575.49648,1020.47291,3.8023
2019,7,25,17,206,19.753,9.19195,165.59604,319.542905,3.93675
2019,7,25,18,206,19.522,7.69365,110.9831,219.58789,3.50895
2019,7,25,19,206,19.3345,7.0364,84.725659,161.897875,3.8417
2019,7,25,20,206,17.8375,3.2408,61.1182185,103.6198625,3.7359
2019,7,25,21,206,17.3035,2.05205,10.7576793,18.07384785,3.79145
2019,7,25,22,206,16.9895,1.8796,0,0,3.5424
2019,7,25,23,206,16.46,1.9891,0,0,3.79595
2019,7,26,0,207,15.563,1.9417,0,0,3.47655
2019,7,26,1,207,14.948,1.60505,0,0,3.36305
2019,7,26,2,207,14.9005,1.77465,0,0,3.7405
2019,7,26,3,207,14.9345,1.8799,0,0,3.15235
2019,7,26,4,207,14.5465,1.67225,0,0,3.2772
2019,7,26,5,207,14.073,1.5082,2.91569225,5.2031585,2.421
2019,7,26,6,207,13.993,1.49365,29.6623115,56.19681701,2.41985
2019,7,26,7,207,13.9205,0.85499,34.1257635,71.07231702,2.0642
2019,7,26,8,207,14.3445,1.12434,60.998766,131.18832,1.27085
2019,7,26,9,207,14.72,1.39455,93.7242665,161.93332,2.4392
2019,7,26,10,207,15.223,1.48415,227.411775,439.03832,2.38825
2019,7,26,11,207,17.7395,4.04925,419.371275,790.3183198,3.63135
2019,7,26,12,207,17.9825,3.95815,274.660775,543.9383201,3.4471
2019,7,26,13,207,17.3665,2.263,267.840275,518.6883198,3.78355
2019,7,26,14,207,18.9805,5.52395,596.56478,1068.55831,4.138
2019,7,26,15,207,21.6375,12.1965,760.604285,1324.4333,4.79235
2019,7,26,16,207,23.143,16.646,661.738785,1151.2333,4.91775
2019,7,26,17,207,23.535,17.5785,475.163285,834.1583199,4.71715
2019,7,26,18,207,23.6315,17.2335,347.82279,611.69332,4.87265
2019,7,26,19,207,23.5605,17.765,222.652295,386.29332,4.8127
2019,7,26,20,207,22.859,16.112,97.307795,168.28332,3.52995
2019,7,26,21,207,21.1275,12.717,11.2332966,22.17066685,3.22825
2019,7,26,22,207,19.592,10.291,0,0,3.30965
2019,7,26,23,207,18.194,8.0816,0,0,2.98445
2019,7,27,0,208,17.222,6.6114,0,0,3.15635
2019,7,27,1,208,16.3115,5.4476,0,0,3.5625
2019,7,27,2,208,15.735,4.70705,0,0,3.3707
2019,7,27,3,208,15.851,4.33795,0,0,4.083
2019,7,27,4,208,15.8085,4.0475,0,0,4.0015
2019,7,27,5,208,14.614,2.93685,5.1443745,10.7287245,3.58185
2019,7,27,6,208,14.4285,2.57695,70.6909915,134.598401,3.79615
2019,7,27,7,208,16.034,3.7143,195.63548,369.47301,2.9393
2019,7,27,8,208,18.77,6.57015,355.248475,664.1516151,2.7083
2019,7,27,9,208,21.1195,9.7868,487.786465,906.7752199,2.46975
2019,7,27,10,208,22.4765,12.146,568.574455,1041.64884,3.4383
2019,7,27,11,208,23.9115,15.298,699.877445,1260.61245,4.01105
2019,7,27,12,208,25.2135,18.9155,795.905435,1419.51105,4.2254
2019,7,27,13,208,26.103,22.1145,826.033425,1462.05965,4.002
2019,7,27,14,208,26.84,24.459,631.216415,1145.75825,2.50545
2019,7,27,15,208,26.6845,25.033,199.0134075,392.881855,1.55545
2019,7,27,16,208,26.242,23.2915,326.4074,602.2604602,2.4482
2019,7,27,17,208,26.4005,20.725,408.03539,730.8440702,4.69015
2019,7,27,18,208,26.4755,20.943,404.92838,707.7526751,5.52595
2019,7,27,19,208,25.574,17.0115,204.86137,360.04628,5.0689
2019,7,27,20,208,24.125,12.789,30.6202095,58.16388548,3.54885
2019,7,27,21,208,23.1655,10.8945,3.40730035,5.403041601,3.94895
2019,7,27,22,208,22.485,10.0655,0,0,3.5148
2019,7,27,23,208,19.542,4.9583,0,0,4.0909
2019,7,28,0,209,16.5775,2.0008,0,0,2.72525
2019,7,28,1,209,15.7955,1.270965,0,0,2.4992
2019,7,28,2,209,15.1845,0.82523,0,0,3.51635
2019,7,28,3,209,14.7645,0.63097,0,0,5.29065
2019,7,28,4,209,14.0255,0.764605,0,0,5.03305
2019,7,28,5,209,13.1215,0.732655,1.16064605,0.5681092,4.00805
2019,7,28,6,209,12.7285,0.66277,16.97894,25.4077065,3.73285
2019,7,28,7,209,12.435,0.63076,34.0903545,64.41715648,3.555
2019,7,28,8,209,12.0535,0.42651,42.749619,85.22710449,4.11125
2019,7,28,9,209,13.0235,0.352785,116.6703835,223.328555,4.3005
2019,7,28,10,209,15.4725,1.20945,279.316145,523.5200048,5.848
2019,7,28,11,209,15.599,1.3681,113.024415,237.351455,5.8307
2019,7,28,12,209,14.5295,1.014835,50.784176,108.712905,6.63425
2019,7,28,13,209,13.4325,0.887495,157.62494,313.08436,7.66045
2019,7,28,14,209,12.338,0.90584,375.476205,693.9008101,8.59055
2019,7,28,15,209,10.899,0.910085,96.6459675,191.11226,8.120775
2019,7,28,16,209,11.387,1.65355,206.308735,376.66371,7.04935
2019,7,28,17,209,13.8895,4.4742,554.024995,931.4001602,5.96785
2019,7,28,18,209,14.734,6.8209,398.476265,663.4166101,5.84585
2019,7,28,19,209,15.232,8.5369,242.202525,397.77306,4.6498
2019,7,28,20,209,15.007,8.219,97.619788,158.95951,3.7893
2019,7,28,21,209,13.865,6.6247,9.919494,16.6927985,3.5168
2019,7,28,22,209,12.936,5.9098,0,0,3.6076
2019,7,28,23,209,12.874,5.9578,0,0,3.27695
2019,7,29,0,210,12.464,5.44915,0,0,2.8901
2019,7,29,1,210,12.592,5.51535,0,0,2.4432
2019,7,29,2,210,10.922,4.7785,0,0,0.954245
2019,7,29,3,210,10.652,5.3404,0,0,0.246635
2019,7,29,4,210,10.419,5.2843,0,0,0.2186
2019,7,29,5,210,10.0915,5.2432,1.91599405,7.981091002,0.21533
2019,7,29,6,210,10.4925,5.0648,61.44408,120.580681,1.1935
2019,7,29,7,210,11.0155,2.91425,184.6052,336.12618,1.23432
2019,7,29,8,210,13.391,5.8698,347.98933,617.84118,2.30205
2019,7,29,9,210,14.8205,7.36275,506.10845,881.3561802,3.22125
2019,7,29,10,210,16.2085,9.9293,642.71757,1109.3912,3.19285
2019,7,29,11,210,16.858,10.7875,746.696695,1279.7912,3.272
2019,7,29,12,210,17.781,11.252,813.68082,1390.0412,3.19835
2019,7,29,13,210,18.628,11.905,823.39494,1404.8912,3.46765
2019,7,29,14,210,19.3805,12.9395,800.91406,1362.4912,3.6394
2019,7,29,15,210,19.998,13.531,780.173185,1321.1912,3.90805
2019,7,29,16,210,20.6,14.25,655.75731,1113.25119,3.95195
2019,7,29,17,210,20.542,13.825,439.54643,755.9261802,3.80685
2019,7,29,18,210,20.3305,12.9925,256.00055,442.48618,3.7277
2019,7,29,19,210,19.398,10.8855,82.266177,143.88618,2.62095
2019,7,29,20,210,18.656,8.86515,60.6913,88.21418201,2.59175
2019,7,29,21,210,17.5815,7.54335,12.420246,14.349591,2.59905
2019,7,29,22,210,16.071,6.10705,0,0,2.18385
2019,7,29,23,210,15.4715,5.56095,0,0,1.62655
2019,7,30,0,211,15.023,4.93845,0,0,1.39265
2019,7,30,1,211,13.924,3.98975,0,0,1.4791
2019,7,30,2,211,13.557,3.62095,0,0,0.970205
2019,7,30,3,211,13.176,3.21025,0,0,1.2925
2019,7,30,4,211,13.216,3.2398,0,0,0.627395
2019,7,30,5,211,12.3205,2.6691,0,2.48956445,0.829015
2019,7,30,6,211,12.077,2.3828,4.89952305,12.7596394,1.33225
2019,7,30,7,211,11.3035,1.16283,12.505879,20.4336535,2.00515
2019,7,30,8,211,11.5135,0.91512,30.8518745,61.67466749,0.858975
2019,7,30,9,211,12.4235,0.73751,171.26995,316.40718,1.76875
2019,7,30,10,211,14.5245,1.20948,347.246325,628.347195,2.39305
2019,7,30,11,211,18.165,5.2159,744.092705,1287.5222,4.02875
2019,7,30,12,211,20.734,10.5731,797.789075,1370.3222,5.1427
2019,7,30,13,211,22.1025,14.0515,708.290455,1212.71222,5.4019
2019,7,30,14,211,21.8505,14.5245,448.39683,775.0722749,6.2134
2019,7,30,15,211,21.8385,12.9025,623.093205,1073.3723,6.2449
2019,7,30,16,211,22.6105,15.525,641.44458,1088.74729,6.50345
2019,7,30,17,211,22.3425,13.3675,371.895955,645.1922952,5.01915
2019,7,30,18,211,22.432,11.974,225.552335,390.617305,3.788
2019,7,30,19,211,22.203,10.8915,131.506705,231.52232,3.36015
2019,7,30,20,211,21.4815,9.02015,39.376084,70.52833349,2.31135
2019,7,30,21,211,20.696,7.74945,5.2472325,7.572671998,2.1687
2019,7,30,22,211,18.957,5.76435,0,0,2.69115
2019,7,30,23,211,18.159,5.0851,0,0,2.57975
2019,7,31,0,212,17.357,4.0837,0,0,1.94175
2019,7,31,1,212,16.3465,3.43305,0,0,3.346
2019,7,31,2,212,13.6415,0.919635,0,0,2.2971
2019,7,31,3,212,13.13,0.60483,0,0,1.33135
2019,7,31,4,212,12.7985,0.63342,0,0,1.913235
2019,7,31,5,212,12.2115,0.433325,4.34361395,4.658414701,3.6409
2019,7,31,6,212,12.456,0.367375,32.6577195,53.28865152,3.63265
2019,7,31,7,212,13.27,0.32172,82.0435425,144.53858,3.4836
2019,7,31,8,212,15.1145,1.00011,230.652365,416.75901,3.40725
2019,7,31,9,212,16.6655,2.91185,475.61069,850.1594402,4.29775
2019,7,31,10,212,17.6395,4.3209,595.95901,1054.0499,4.88655
2019,7,31,11,212,18.8805,6.26945,717.38733,1249.1003,4.67635
2019,7,31,12,212,19.9945,7.82815,765.51565,1322.4507,4.07485
2019,7,31,13,212,20.642,9.04635,595.64898,1034.191175,3.769
2019,7,31,14,212,21.244,11.334,706.6723,1210.4016,4.55665
2019,7,31,15,212,22.095,13.8375,727.94562,1222.302,4.02665
2019,7,31,16,212,22.349,14.591,575.16394,966.8024249,3.99715
2019,7,31,17,212,22.3255,14.54,419.89727,712.0678749,3.5802
2019,7,31,18,212,22.576,15.1685,341.75559,559.4333051,2.85025
2019,7,31,19,212,22.181,14.3705,191.10391,307.373735,2.34295
2019,7,31,20,212,21.2105,12.0245,67.2982335,111.787166,2.0752
2019,7,31,21,212,20.2175,10.339,5.0207975,10.5122435,2.3853
2019,7,31,22,212,19.523,9.5179,0,0,2.15495
2019,7,31,23,212,18.927,8.7954,0,0,2.17235
2019,8,1,0,213,18.3455,7.7173,0,0,2.54135
2019,8,1,1,213,17.2245,6.52385,0,0,2.8899
2019,8,1,2,213,15.7235,4.3638,0,0,3.1488
2019,8,1,3,213,14.6135,2.7719,0,0,2.7974
2019,8,1,4,213,14.1055,2.0709,0,0,2.64195
2019,8,1,5,213,14.05,1.8664,1.2448316,3.933071999,3.00185
2019,8,1,6,213,13.9775,1.70775,44.325848,79.32554198,2.4783
2019,8,1,7,213,14.805,2.28995,153.31286,273.70404,2.2161
2019,8,1,8,213,17.4895,4.53475,319.884375,578.4340398,2.46255
2019,8,1,9,213,19.8215,7.53835,424.62589,765.5240402,2.9504
2019,8,1,10,213,20.5345,8.4558,354.5374,650.50904,3.8382
2019,8,1,11,213,21.1325,8.93955,372.883915,686.6940398,3.91805
2019,8,1,12,213,21.644,9.5095,412.27043,750.5190398,4.5434
2019,8,1,13,213,22.793,11.5205,653.32194,1149.17902,4.60885
2019,8,1,14,213,23.4345,13.058,656.04345,1138.339,5.11205
2019,8,1,15,213,23.6955,14.021,553.159965,962.0390398,4.9051
2019,8,1,16,213,23.8255,14.045,392.99648,696.7990401,4.48925
2019,8,1,17,213,24.0235,13.7615,418.18799,727.6590399,4.7482
2019,8,1,18,213,23.9535,13.4025,262.734505,458.36904,4.31955
2019,8,1,19,213,23.5925,12.881,175.53102,294.48404,4.53365
2019,8,1,20,213,22.7295,10.56075,48.368532,84.15554198,3.88735
2019,8,1,21,213,21.664,8.34705,4.0103784,6.213022002,4.3609
2019,8,1,22,213,20.409,6.17265,0,0,4.7216
2019,8,1,23,213,19.423,5.3435,0,0,5.13985
2019,8,2,0,214,18.313,4.3407,0,0,4.37385
2019,8,2,1,214,17.657,2.9289,0,0,4.60895
2019,8,2,2,214,17.018,1.4765,0,0,4.7065
2019,8,2,3,214,16.611,1.35722,0,0,4.413
2019,8,2,4,214,16.0305,1.96445,0,0,4.7993
2019,8,2,5,214,15.3955,1.28075,2.0883785,3.729801849,4.1585
2019,8,2,6,214,15.4285,1.78505,47.4321825,88.98444852,3.9479
2019,8,2,7,214,16.7595,3.78255,173.62255,315.786375,4.5959
2019,8,2,8,214,18.5795,5.8236,356.51892,644.5463001,4.91645
2019,8,2,9,214,20.247,7.29885,460.925285,828.47123,5.64115
2019,8,2,10,214,21.558,8.43905,527.78665,940.6011649,5.8096
2019,8,2,11,214,22.7385,9.60565,687.34802,1208.7461,4.8871
2019,8,2,12,214,24.1305,11.6285,767.854385,1337.446,4.75175
2019,8,2,13,214,25.417,13.9995,813.205755,1408.7459,5.07735
2019,8,2,14,214,26.3335,16.228,797.73212,1374.99585,5.1325
2019,8,2,15,214,27.435,19.264,737.76849,1270.6958,5.00185
2019,8,2,16,214,28.352,22.3605,633.934855,1098.6957,4.1868
2019,8,2,17,214,28.6025,23.5625,505.29622,877.535635,4.54655
2019,8,2,18,214,28.2165,20.942,356.36259,618.13056,4.0648
2019,8,2,19,214,27.069,15.976,201.70396,346.77549,4.0674
2019,8,2,20,214,24.655,9.6063,73.916823,124.8254125,4.12535
2019,8,2,21,214,22.697,6.36595,4.99292485,10.274179,3.1576
2019,8,2,22,214,21.307,4.5149,0,0,2.69515
2019,8,2,23,214,20.6545,3.63375,0,0,2.88595
2019,8,3,0,215,20.4965,2.90675,0,0,3.11195
2019,8,3,1,215,20.0415,1.9178,0,0,2.6171
2019,8,3,2,215,19.8065,1.3879,0,0,2.32625
2019,8,3,3,215,19.7285,1.3855,0,0,1.66325
2019,8,3,4,215,19.158,0.965615,0,0,1.59305
2019,8,3,5,215,20.025,3.3235,0.344498385,2.318565402,1.57495
2019,8,3,6,215,20.268,3.4499,20.057882,40.703346,2.50295
2019,8,3,7,215,20.1325,3.36155,98.1947635,179.9947655,3.2298
2019,8,3,8,215,22.598,7.1776,230.368745,429.332685,1.47085
2019,8,3,9,215,23.4845,8.8609,259.952725,490.4381048,1.9138
2019,8,3,10,215,24.742,10.84775,463.156705,852.5135251,2.62405
2019,8,3,11,215,25.706,13.167,475.640685,865.9689451,2.8336
2019,8,3,12,215,26.484,17.449,299.489665,568.1693648,2.0371
2019,8,3,13,215,25.3225,12.22935,350.008645,661.669785,2.9603
2019,8,3,14,215,21.5945,4.49665,251.211625,475.8402049,4.9804
2019,8,3,15,215,21.094,4.6451,286.694105,531.4256251,4.91265
2019,8,3,16,215,21.4745,7.04845,231.335585,436.671045,4.5078
2019,8,3,17,215,22.3835,11.0395,416.379565,726.591465,6.2362
